item_number,block_sequence,trial_sequence_total,Answer.time_in_minutes,workerid,Answer.condition,list_number,response,condition
43,15,64,10.466533333333333,6,undefined,1,0.1,CNPC
practice_good,practice,0,12.14875,7,undefined,practice,1,practice_good
practice_bad,practice,0,12.14875,7,undefined,practice,0,practice_bad
16,1,1,12.14875,7,undefined,1,0.31,CNPC
18,1,2,12.14875,7,undefined,1,0.16,WH
17,1,3,12.14875,7,undefined,1,0,SUBJ
106,1,4,12.14875,7,undefined,1,0.88,FILL
45,2,5,12.14875,7,undefined,1,0.87,WH
44,2,6,12.14875,7,undefined,1,0.67,SUBJ
115,2,7,12.14875,7,undefined,1,1,FILL
43,2,8,12.14875,7,undefined,1,0.88,CNPC
12,3,9,12.14875,7,undefined,1,0.85,WH
10,3,10,12.14875,7,undefined,1,0.93,CNPC
11,3,11,12.14875,7,undefined,1,0.91,SUBJ
104,3,12,12.14875,7,undefined,1,0.95,FILL
994,3,13,12.14875,7,undefined,99,0.23,UNGRAM
35,4,14,12.14875,7,undefined,1,0.58,SUBJ
34,4,15,12.14875,7,undefined,1,1,CNPC
36,4,16,12.14875,7,undefined,1,0.91,WH
112,4,17,12.14875,7,undefined,1,0.82,FILL
15,5,18,12.14875,7,undefined,1,0.87,WH
13,5,19,12.14875,7,undefined,1,0.77,CNPC
14,5,20,12.14875,7,undefined,1,0.57,SUBJ
105,5,21,12.14875,7,undefined,1,0.77,FILL
42,6,22,12.14875,7,undefined,1,0.34,WH
41,6,23,12.14875,7,undefined,1,0.13,SUBJ
40,6,24,12.14875,7,undefined,1,0.88,CNPC
114,6,25,12.14875,7,undefined,1,0.91,FILL
1,7,26,12.14875,7,undefined,1,0.86,CNPC
3,7,27,12.14875,7,undefined,1,0.68,WH
2,7,28,12.14875,7,undefined,1,0.8,SUBJ
101,7,29,12.14875,7,undefined,1,0.43,FILL
991,7,30,12.14875,7,undefined,99,0.06,UNGRAM
5,8,31,12.14875,7,undefined,1,0.65,SUBJ
4,8,32,12.14875,7,undefined,1,0.51,CNPC
6,8,33,12.14875,7,undefined,1,0.29,WH
102,8,34,12.14875,7,undefined,1,0.97,FILL
992,8,35,12.14875,7,undefined,99,0.33,UNGRAM
20,9,36,12.14875,7,undefined,1,0.35,SUBJ
21,9,37,12.14875,7,undefined,1,0.31,WH
107,9,38,12.14875,7,undefined,1,0.83,FILL
19,9,39,12.14875,7,undefined,1,0.54,CNPC
39,10,40,12.14875,7,undefined,1,0.69,WH
38,10,41,12.14875,7,undefined,1,0.35,SUBJ
113,10,42,12.14875,7,undefined,1,0.95,FILL
37,10,43,12.14875,7,undefined,1,0.24,CNPC
9,11,44,12.14875,7,undefined,1,0.13,WH
103,11,45,12.14875,7,undefined,1,0.68,FILL
8,11,46,12.14875,7,undefined,1,0.75,SUBJ
7,11,47,12.14875,7,undefined,1,0.33,CNPC
993,11,48,12.14875,7,undefined,99,0.48,UNGRAM
31,12,49,12.14875,7,undefined,1,0.31,CNPC
33,12,50,12.14875,7,undefined,1,0.16,WH
32,12,51,12.14875,7,undefined,1,0.17,SUBJ
111,12,52,12.14875,7,undefined,1,0.99,FILL
29,13,53,12.14875,7,undefined,1,0.48,SUBJ
30,13,54,12.14875,7,undefined,1,0.26,WH
28,13,55,12.14875,7,undefined,1,0.84,CNPC
110,13,56,12.14875,7,undefined,1,0.75,FILL
26,14,57,12.14875,7,undefined,1,0.33,SUBJ
25,14,58,12.14875,7,undefined,1,0.5,CNPC
109,14,59,12.14875,7,undefined,1,0.6,FILL
27,14,60,12.14875,7,undefined,1,0.74,WH
23,15,61,12.14875,7,undefined,1,0.55,SUBJ
24,15,62,12.14875,7,undefined,1,0.27,WH
22,15,63,12.14875,7,undefined,1,0.31,CNPC
108,15,64,12.14875,7,undefined,1,0.74,FILL
practice_good,practice,0,3.1339,8,undefined,practice,0.87,practice_good
practice_bad,practice,0,3.1339,8,undefined,practice,0.01,practice_bad
19,1,1,3.1339,8,undefined,1,0.73,CNPC
21,1,2,3.1339,8,undefined,1,0.84,WH
107,1,3,3.1339,8,undefined,1,0.89,FILL
20,1,4,3.1339,8,undefined,1,0.83,SUBJ
103,2,5,3.1339,8,undefined,1,0.71,FILL
8,2,6,3.1339,8,undefined,1,0.8,SUBJ
9,2,7,3.1339,8,undefined,1,0.75,WH
7,2,8,3.1339,8,undefined,1,0.75,CNPC
993,2,9,3.1339,8,undefined,99,0.84,UNGRAM
43,3,10,3.1339,8,undefined,1,0.85,CNPC
45,3,11,3.1339,8,undefined,1,0.7,WH
44,3,12,3.1339,8,undefined,1,0.77,SUBJ
115,3,13,3.1339,8,undefined,1,0.81,FILL
112,4,14,3.1339,8,undefined,1,0.34,FILL
34,4,15,3.1339,8,undefined,1,0.74,CNPC
35,4,16,3.1339,8,undefined,1,0.83,SUBJ
36,4,17,3.1339,8,undefined,1,0.81,WH
41,5,18,3.1339,8,undefined,1,0.78,SUBJ
42,5,19,3.1339,8,undefined,1,0.79,WH
40,5,20,3.1339,8,undefined,1,0.79,CNPC
114,5,21,3.1339,8,undefined,1,0.84,FILL
32,6,22,3.1339,8,undefined,1,0.77,SUBJ
33,6,23,3.1339,8,undefined,1,0.72,WH
31,6,24,3.1339,8,undefined,1,0.82,CNPC
111,6,25,3.1339,8,undefined,1,0.78,FILL
13,7,26,3.1339,8,undefined,1,0.74,CNPC
14,7,27,3.1339,8,undefined,1,0.9,SUBJ
15,7,28,3.1339,8,undefined,1,0.89,WH
105,7,29,3.1339,8,undefined,1,0.74,FILL
29,8,30,3.1339,8,undefined,1,0.73,SUBJ
30,8,31,3.1339,8,undefined,1,0.8,WH
110,8,32,3.1339,8,undefined,1,0.83,FILL
28,8,33,3.1339,8,undefined,1,0.79,CNPC
101,9,34,3.1339,8,undefined,1,0.77,FILL
3,9,35,3.1339,8,undefined,1,0.81,WH
1,9,36,3.1339,8,undefined,1,0.76,CNPC
2,9,37,3.1339,8,undefined,1,0.78,SUBJ
991,9,38,3.1339,8,undefined,99,0.78,UNGRAM
17,10,39,3.1339,8,undefined,1,0.81,SUBJ
106,10,40,3.1339,8,undefined,1,0.73,FILL
18,10,41,3.1339,8,undefined,1,0.88,WH
16,10,42,3.1339,8,undefined,1,0.8,CNPC
24,11,43,3.1339,8,undefined,1,0.79,WH
22,11,44,3.1339,8,undefined,1,0.78,CNPC
23,11,45,3.1339,8,undefined,1,0.8,SUBJ
108,11,46,3.1339,8,undefined,1,0.77,FILL
4,12,47,3.1339,8,undefined,1,0.78,CNPC
6,12,48,3.1339,8,undefined,1,0.74,WH
5,12,49,3.1339,8,undefined,1,0.73,SUBJ
102,12,50,3.1339,8,undefined,1,0.76,FILL
992,12,51,3.1339,8,undefined,99,0.7,UNGRAM
12,13,52,3.1339,8,undefined,1,0.68,WH
104,13,53,3.1339,8,undefined,1,0.77,FILL
10,13,54,3.1339,8,undefined,1,0.82,CNPC
11,13,55,3.1339,8,undefined,1,1,SUBJ
994,13,56,3.1339,8,undefined,99,0.76,UNGRAM
27,14,57,3.1339,8,undefined,1,0.96,WH
26,14,58,3.1339,8,undefined,1,0.6,SUBJ
25,14,59,3.1339,8,undefined,1,0.78,CNPC
109,14,60,3.1339,8,undefined,1,0.75,FILL
38,15,61,3.1339,8,undefined,1,0.81,SUBJ
39,15,62,3.1339,8,undefined,1,0.76,WH
37,15,63,3.1339,8,undefined,1,0.84,CNPC
113,15,64,3.1339,8,undefined,1,0.7,FILL
practice_good,practice,0,9.69505,9,undefined,practice,0.98,practice_good
practice_bad,practice,0,9.69505,9,undefined,practice,0.02,practice_bad
112,1,1,9.69505,9,undefined,1,0.99,FILL
36,1,2,9.69505,9,undefined,1,0.83,WH
35,1,3,9.69505,9,undefined,1,0.21,SUBJ
34,1,4,9.69505,9,undefined,1,0.1,CNPC
33,2,5,9.69505,9,undefined,1,0.66,WH
32,2,6,9.69505,9,undefined,1,0.96,SUBJ
111,2,7,9.69505,9,undefined,1,0.98,FILL
31,2,8,9.69505,9,undefined,1,0.92,CNPC
115,3,9,9.69505,9,undefined,1,1,FILL
44,3,10,9.69505,9,undefined,1,0.79,SUBJ
43,3,11,9.69505,9,undefined,1,0.5,CNPC
45,3,12,9.69505,9,undefined,1,0.32,WH
9,4,13,9.69505,9,undefined,1,0,WH
103,4,14,9.69505,9,undefined,1,0.98,FILL
7,4,15,9.69505,9,undefined,1,0.48,CNPC
8,4,16,9.69505,9,undefined,1,0.76,SUBJ
993,4,17,9.69505,9,undefined,99,0.17,UNGRAM
28,5,18,9.69505,9,undefined,1,0.03,CNPC
110,5,19,9.69505,9,undefined,1,0.97,FILL
29,5,20,9.69505,9,undefined,1,0.79,SUBJ
30,5,21,9.69505,9,undefined,1,0.84,WH
106,6,22,9.69505,9,undefined,1,0.99,FILL
18,6,23,9.69505,9,undefined,1,0.98,WH
17,6,24,9.69505,9,undefined,1,0.01,SUBJ
16,6,25,9.69505,9,undefined,1,0.33,CNPC
26,7,26,9.69505,9,undefined,1,0.73,SUBJ
109,7,27,9.69505,9,undefined,1,0.97,FILL
27,7,28,9.69505,9,undefined,1,0.94,WH
25,7,29,9.69505,9,undefined,1,0.17,CNPC
20,8,30,9.69505,9,undefined,1,0.47,SUBJ
21,8,31,9.69505,9,undefined,1,0.67,WH
19,8,32,9.69505,9,undefined,1,0.25,CNPC
107,8,33,9.69505,9,undefined,1,0.98,FILL
11,9,34,9.69505,9,undefined,1,0.91,SUBJ
104,9,35,9.69505,9,undefined,1,0.97,FILL
10,9,36,9.69505,9,undefined,1,0.42,CNPC
12,9,37,9.69505,9,undefined,1,0.51,WH
994,9,38,9.69505,9,undefined,99,0.3,UNGRAM
3,10,39,9.69505,9,undefined,1,0.99,WH
101,10,40,9.69505,9,undefined,1,0.98,FILL
1,10,41,9.69505,9,undefined,1,0.24,CNPC
2,10,42,9.69505,9,undefined,1,0.87,SUBJ
991,10,43,9.69505,9,undefined,99,0.01,UNGRAM
41,11,44,9.69505,9,undefined,1,0.85,SUBJ
40,11,45,9.69505,9,undefined,1,0.99,CNPC
114,11,46,9.69505,9,undefined,1,0.98,FILL
42,11,47,9.69505,9,undefined,1,0.98,WH
4,12,48,9.69505,9,undefined,1,0.48,CNPC
6,12,49,9.69505,9,undefined,1,0.23,WH
102,12,50,9.69505,9,undefined,1,0.98,FILL
5,12,51,9.69505,9,undefined,1,0.98,SUBJ
992,12,52,9.69505,9,undefined,99,0,UNGRAM
14,13,53,9.69505,9,undefined,1,0.03,SUBJ
15,13,54,9.69505,9,undefined,1,0.97,WH
105,13,55,9.69505,9,undefined,1,1,FILL
13,13,56,9.69505,9,undefined,1,0.43,CNPC
108,14,57,9.69505,9,undefined,1,0.99,FILL
22,14,58,9.69505,9,undefined,1,0.23,CNPC
24,14,59,9.69505,9,undefined,1,0.98,WH
23,14,60,9.69505,9,undefined,1,0.98,SUBJ
113,15,61,9.69505,9,undefined,1,0.98,FILL
39,15,62,9.69505,9,undefined,1,0.98,WH
37,15,63,9.69505,9,undefined,1,0.14,CNPC
38,15,64,9.69505,9,undefined,1,0.02,SUBJ
practice_good,practice,0,12.30945,10,undefined,practice,0.06,practice_good
practice_bad,practice,0,12.30945,10,undefined,practice,0.05,practice_bad
32,1,1,12.30945,10,undefined,1,0.3,SUBJ
111,1,2,12.30945,10,undefined,1,0.67,FILL
31,1,3,12.30945,10,undefined,1,0,CNPC
33,1,4,12.30945,10,undefined,1,0.57,WH
112,2,5,12.30945,10,undefined,1,0.8,FILL
35,2,6,12.30945,10,undefined,1,0.06,SUBJ
36,2,7,12.30945,10,undefined,1,0.77,WH
34,2,8,12.30945,10,undefined,1,1,CNPC
1,3,9,12.30945,10,undefined,1,0.13,CNPC
101,3,10,12.30945,10,undefined,1,1,FILL
2,3,11,12.30945,10,undefined,1,0.84,SUBJ
3,3,12,12.30945,10,undefined,1,0.24,WH
991,3,13,12.30945,10,undefined,99,0,UNGRAM
42,4,14,12.30945,10,undefined,1,0.97,WH
114,4,15,12.30945,10,undefined,1,1,FILL
41,4,16,12.30945,10,undefined,1,1,SUBJ
40,4,17,12.30945,10,undefined,1,1,CNPC
37,5,18,12.30945,10,undefined,1,1,CNPC
38,5,19,12.30945,10,undefined,1,1,SUBJ
113,5,20,12.30945,10,undefined,1,1,FILL
39,5,21,12.30945,10,undefined,1,0.63,WH
5,6,22,12.30945,10,undefined,1,0.04,SUBJ
102,6,23,12.30945,10,undefined,1,1,FILL
4,6,24,12.30945,10,undefined,1,0.35,CNPC
6,6,25,12.30945,10,undefined,1,0,WH
992,6,26,12.30945,10,undefined,99,0.01,UNGRAM
25,7,27,12.30945,10,undefined,1,0.87,CNPC
109,7,28,12.30945,10,undefined,1,1,FILL
26,7,29,12.30945,10,undefined,1,0,SUBJ
27,7,30,12.30945,10,undefined,1,1,WH
44,8,31,12.30945,10,undefined,1,0.66,SUBJ
43,8,32,12.30945,10,undefined,1,0.24,CNPC
115,8,33,12.30945,10,undefined,1,1,FILL
45,8,34,12.30945,10,undefined,1,0.17,WH
29,9,35,12.30945,10,undefined,1,1,SUBJ
110,9,36,12.30945,10,undefined,1,1,FILL
30,9,37,12.30945,10,undefined,1,0,WH
28,9,38,12.30945,10,undefined,1,0.91,CNPC
19,10,39,12.30945,10,undefined,1,0,CNPC
20,10,40,12.30945,10,undefined,1,0.6,SUBJ
107,10,41,12.30945,10,undefined,1,0.84,FILL
21,10,42,12.30945,10,undefined,1,0,WH
23,11,43,12.30945,10,undefined,1,0.75,SUBJ
108,11,44,12.30945,10,undefined,1,0.99,FILL
22,11,45,12.30945,10,undefined,1,0.87,CNPC
24,11,46,12.30945,10,undefined,1,1,WH
10,12,47,12.30945,10,undefined,1,0.9,CNPC
11,12,48,12.30945,10,undefined,1,0.89,SUBJ
104,12,49,12.30945,10,undefined,1,1,FILL
12,12,50,12.30945,10,undefined,1,0,WH
994,12,51,12.30945,10,undefined,99,0.81,UNGRAM
15,13,52,12.30945,10,undefined,1,0.88,WH
13,13,53,12.30945,10,undefined,1,0.44,CNPC
14,13,54,12.30945,10,undefined,1,0.8,SUBJ
105,13,55,12.30945,10,undefined,1,0.99,FILL
103,14,56,12.30945,10,undefined,1,1,FILL
7,14,57,12.30945,10,undefined,1,0.13,CNPC
9,14,58,12.30945,10,undefined,1,1,WH
8,14,59,12.30945,10,undefined,1,0.18,SUBJ
993,14,60,12.30945,10,undefined,99,0,UNGRAM
18,15,61,12.30945,10,undefined,1,0,WH
106,15,62,12.30945,10,undefined,1,1,FILL
16,15,63,12.30945,10,undefined,1,0.91,CNPC
17,15,64,12.30945,10,undefined,1,0.66,SUBJ
practice_good,practice,0,11.1908,11,undefined,practice,0.96,practice_good
practice_bad,practice,0,11.1908,11,undefined,practice,0.01,practice_bad
8,1,1,11.1908,11,undefined,1,0.31,SUBJ
7,1,2,11.1908,11,undefined,1,0.24,CNPC
9,1,3,11.1908,11,undefined,1,0.37,WH
103,1,4,11.1908,11,undefined,1,0.92,FILL
993,1,5,11.1908,11,undefined,99,0.64,UNGRAM
18,2,6,11.1908,11,undefined,1,0.31,WH
16,2,7,11.1908,11,undefined,1,0.55,CNPC
17,2,8,11.1908,11,undefined,1,0.75,SUBJ
106,2,9,11.1908,11,undefined,1,0.93,FILL
24,3,10,11.1908,11,undefined,1,0.81,WH
22,3,11,11.1908,11,undefined,1,0.61,CNPC
108,3,12,11.1908,11,undefined,1,1,FILL
23,3,13,11.1908,11,undefined,1,1,SUBJ
34,4,14,11.1908,11,undefined,1,0.51,CNPC
35,4,15,11.1908,11,undefined,1,0.31,SUBJ
36,4,16,11.1908,11,undefined,1,0.63,WH
112,4,17,11.1908,11,undefined,1,0.75,FILL
28,5,18,11.1908,11,undefined,1,0.89,CNPC
110,5,19,11.1908,11,undefined,1,1,FILL
29,5,20,11.1908,11,undefined,1,0.34,SUBJ
30,5,21,11.1908,11,undefined,1,0.11,WH
114,6,22,11.1908,11,undefined,1,0.81,FILL
41,6,23,11.1908,11,undefined,1,0.87,SUBJ
42,6,24,11.1908,11,undefined,1,0.9,WH
40,6,25,11.1908,11,undefined,1,0.82,CNPC
111,7,26,11.1908,11,undefined,1,1,FILL
32,7,27,11.1908,11,undefined,1,0.73,SUBJ
33,7,28,11.1908,11,undefined,1,0.73,WH
31,7,29,11.1908,11,undefined,1,0.12,CNPC
4,8,30,11.1908,11,undefined,1,0.87,CNPC
102,8,31,11.1908,11,undefined,1,0.81,FILL
5,8,32,11.1908,11,undefined,1,0.7,SUBJ
6,8,33,11.1908,11,undefined,1,0.97,WH
992,8,34,11.1908,11,undefined,99,0.25,UNGRAM
11,9,35,11.1908,11,undefined,1,0.85,SUBJ
104,9,36,11.1908,11,undefined,1,1,FILL
10,9,37,11.1908,11,undefined,1,0.88,CNPC
12,9,38,11.1908,11,undefined,1,0.98,WH
994,9,39,11.1908,11,undefined,99,0.79,UNGRAM
45,10,40,11.1908,11,undefined,1,0.97,WH
115,10,41,11.1908,11,undefined,1,1,FILL
43,10,42,11.1908,11,undefined,1,0.85,CNPC
44,10,43,11.1908,11,undefined,1,0.15,SUBJ
19,11,44,11.1908,11,undefined,1,0.3,CNPC
107,11,45,11.1908,11,undefined,1,1,FILL
20,11,46,11.1908,11,undefined,1,0.9,SUBJ
21,11,47,11.1908,11,undefined,1,0.82,WH
3,12,48,11.1908,11,undefined,1,0.37,WH
101,12,49,11.1908,11,undefined,1,0.97,FILL
1,12,50,11.1908,11,undefined,1,0.45,CNPC
2,12,51,11.1908,11,undefined,1,0.18,SUBJ
991,12,52,11.1908,11,undefined,99,0.19,UNGRAM
15,13,53,11.1908,11,undefined,1,0.79,WH
14,13,54,11.1908,11,undefined,1,0.99,SUBJ
105,13,55,11.1908,11,undefined,1,0.99,FILL
13,13,56,11.1908,11,undefined,1,0.3,CNPC
113,14,57,11.1908,11,undefined,1,0.98,FILL
39,14,58,11.1908,11,undefined,1,0.32,WH
38,14,59,11.1908,11,undefined,1,0.76,SUBJ
37,14,60,11.1908,11,undefined,1,0.68,CNPC
27,15,61,11.1908,11,undefined,1,0.98,WH
26,15,62,11.1908,11,undefined,1,0.61,SUBJ
25,15,63,11.1908,11,undefined,1,0.88,CNPC
109,15,64,11.1908,11,undefined,1,0.97,FILL
practice_good,practice,0,3.7819833333333333,12,undefined,practice,0.78,practice_good
practice_bad,practice,0,3.7819833333333333,12,undefined,practice,0.58,practice_bad
28,1,1,3.7819833333333333,12,undefined,1,0.62,CNPC
30,1,2,3.7819833333333333,12,undefined,1,0.46,WH
29,1,3,3.7819833333333333,12,undefined,1,0.6,SUBJ
110,1,4,3.7819833333333333,12,undefined,1,0.44,FILL
44,2,5,3.7819833333333333,12,undefined,1,0.64,SUBJ
43,2,6,3.7819833333333333,12,undefined,1,0.44,CNPC
115,2,7,3.7819833333333333,12,undefined,1,0.62,FILL
45,2,8,3.7819833333333333,12,undefined,1,0.71,WH
31,3,9,3.7819833333333333,12,undefined,1,0.4,CNPC
32,3,10,3.7819833333333333,12,undefined,1,0.65,SUBJ
111,3,11,3.7819833333333333,12,undefined,1,0.6,FILL
33,3,12,3.7819833333333333,12,undefined,1,0.71,WH
106,4,13,3.7819833333333333,12,undefined,1,0.7,FILL
18,4,14,3.7819833333333333,12,undefined,1,0.74,WH
17,4,15,3.7819833333333333,12,undefined,1,0.62,SUBJ
16,4,16,3.7819833333333333,12,undefined,1,0.63,CNPC
8,5,17,3.7819833333333333,12,undefined,1,0.7,SUBJ
9,5,18,3.7819833333333333,12,undefined,1,0.59,WH
7,5,19,3.7819833333333333,12,undefined,1,0.62,CNPC
103,5,20,3.7819833333333333,12,undefined,1,0.52,FILL
993,5,21,3.7819833333333333,12,undefined,99,0.69,UNGRAM
10,6,22,3.7819833333333333,12,undefined,1,0.61,CNPC
11,6,23,3.7819833333333333,12,undefined,1,0.7,SUBJ
104,6,24,3.7819833333333333,12,undefined,1,0.64,FILL
12,6,25,3.7819833333333333,12,undefined,1,0.54,WH
994,6,26,3.7819833333333333,12,undefined,99,0.63,UNGRAM
2,7,27,3.7819833333333333,12,undefined,1,0.57,SUBJ
1,7,28,3.7819833333333333,12,undefined,1,0.55,CNPC
101,7,29,3.7819833333333333,12,undefined,1,0.62,FILL
3,7,30,3.7819833333333333,12,undefined,1,0.79,WH
991,7,31,3.7819833333333333,12,undefined,99,0.68,UNGRAM
102,8,32,3.7819833333333333,12,undefined,1,0.57,FILL
4,8,33,3.7819833333333333,12,undefined,1,0.7,CNPC
5,8,34,3.7819833333333333,12,undefined,1,0.72,SUBJ
6,8,35,3.7819833333333333,12,undefined,1,0.4,WH
992,8,36,3.7819833333333333,12,undefined,99,0.73,UNGRAM
113,9,37,3.7819833333333333,12,undefined,1,0.56,FILL
38,9,38,3.7819833333333333,12,undefined,1,0.7,SUBJ
37,9,39,3.7819833333333333,12,undefined,1,0.73,CNPC
39,9,40,3.7819833333333333,12,undefined,1,0.62,WH
114,10,41,3.7819833333333333,12,undefined,1,0.44,FILL
42,10,42,3.7819833333333333,12,undefined,1,0.7,WH
41,10,43,3.7819833333333333,12,undefined,1,0.62,SUBJ
40,10,44,3.7819833333333333,12,undefined,1,0.33,CNPC
24,11,45,3.7819833333333333,12,undefined,1,0.7,WH
23,11,46,3.7819833333333333,12,undefined,1,0.37,SUBJ
108,11,47,3.7819833333333333,12,undefined,1,0.64,FILL
22,11,48,3.7819833333333333,12,undefined,1,0.41,CNPC
15,12,49,3.7819833333333333,12,undefined,1,0.61,WH
105,12,50,3.7819833333333333,12,undefined,1,0.54,FILL
13,12,51,3.7819833333333333,12,undefined,1,0.69,CNPC
14,12,52,3.7819833333333333,12,undefined,1,0.37,SUBJ
112,13,53,3.7819833333333333,12,undefined,1,0.68,FILL
34,13,54,3.7819833333333333,12,undefined,1,0.57,CNPC
36,13,55,3.7819833333333333,12,undefined,1,0.7,WH
35,13,56,3.7819833333333333,12,undefined,1,0.4,SUBJ
26,14,57,3.7819833333333333,12,undefined,1,0.6,SUBJ
27,14,58,3.7819833333333333,12,undefined,1,0.5,WH
25,14,59,3.7819833333333333,12,undefined,1,0.69,CNPC
109,14,60,3.7819833333333333,12,undefined,1,0.75,FILL
20,15,61,3.7819833333333333,12,undefined,1,0.6,SUBJ
107,15,62,3.7819833333333333,12,undefined,1,0.76,FILL
21,15,63,3.7819833333333333,12,undefined,1,0.58,WH
19,15,64,3.7819833333333333,12,undefined,1,0.68,CNPC
practice_good,practice,0,11.49985,13,undefined,practice,0.97,practice_good
practice_bad,practice,0,11.49985,13,undefined,practice,0.01,practice_bad
107,1,1,11.49985,13,undefined,1,0.78,FILL
20,1,2,11.49985,13,undefined,1,0.16,SUBJ
19,1,3,11.49985,13,undefined,1,0.89,CNPC
21,1,4,11.49985,13,undefined,1,0.85,WH
5,2,5,11.49985,13,undefined,1,0.55,SUBJ
102,2,6,11.49985,13,undefined,1,0.77,FILL
6,2,7,11.49985,13,undefined,1,0.22,WH
4,2,8,11.49985,13,undefined,1,0.81,CNPC
992,2,9,11.49985,13,undefined,99,0.77,UNGRAM
28,3,10,11.49985,13,undefined,1,0.83,CNPC
29,3,11,11.49985,13,undefined,1,0.68,SUBJ
30,3,12,11.49985,13,undefined,1,0.83,WH
110,3,13,11.49985,13,undefined,1,0.28,FILL
101,4,14,11.49985,13,undefined,1,0.81,FILL
1,4,15,11.49985,13,undefined,1,0.85,CNPC
2,4,16,11.49985,13,undefined,1,0.72,SUBJ
3,4,17,11.49985,13,undefined,1,0.85,WH
991,4,18,11.49985,13,undefined,99,0,UNGRAM
22,5,19,11.49985,13,undefined,1,0.93,CNPC
23,5,20,11.49985,13,undefined,1,0.77,SUBJ
108,5,21,11.49985,13,undefined,1,0.92,FILL
24,5,22,11.49985,13,undefined,1,0.89,WH
41,6,23,11.49985,13,undefined,1,0.75,SUBJ
114,6,24,11.49985,13,undefined,1,0.92,FILL
40,6,25,11.49985,13,undefined,1,0.09,CNPC
42,6,26,11.49985,13,undefined,1,0.91,WH
17,7,27,11.49985,13,undefined,1,0.82,SUBJ
106,7,28,11.49985,13,undefined,1,0.95,FILL
18,7,29,11.49985,13,undefined,1,0.15,WH
16,7,30,11.49985,13,undefined,1,0.84,CNPC
12,8,31,11.49985,13,undefined,1,0.75,WH
10,8,32,11.49985,13,undefined,1,0.84,CNPC
104,8,33,11.49985,13,undefined,1,0.94,FILL
11,8,34,11.49985,13,undefined,1,0.83,SUBJ
994,8,35,11.49985,13,undefined,99,0.08,UNGRAM
112,9,36,11.49985,13,undefined,1,0.91,FILL
34,9,37,11.49985,13,undefined,1,0.95,CNPC
36,9,38,11.49985,13,undefined,1,0.91,WH
35,9,39,11.49985,13,undefined,1,0.18,SUBJ
45,10,40,11.49985,13,undefined,1,0.85,WH
115,10,41,11.49985,13,undefined,1,0.92,FILL
44,10,42,11.49985,13,undefined,1,0.82,SUBJ
43,10,43,11.49985,13,undefined,1,0.66,CNPC
9,11,44,11.49985,13,undefined,1,0.89,WH
8,11,45,11.49985,13,undefined,1,0.12,SUBJ
103,11,46,11.49985,13,undefined,1,0.91,FILL
7,11,47,11.49985,13,undefined,1,0.87,CNPC
993,11,48,11.49985,13,undefined,99,0.72,UNGRAM
13,12,49,11.49985,13,undefined,1,0.96,CNPC
14,12,50,11.49985,13,undefined,1,0.02,SUBJ
15,12,51,11.49985,13,undefined,1,0.98,WH
105,12,52,11.49985,13,undefined,1,0.91,FILL
37,13,53,11.49985,13,undefined,1,0.86,CNPC
38,13,54,11.49985,13,undefined,1,0.12,SUBJ
39,13,55,11.49985,13,undefined,1,0.91,WH
113,13,56,11.49985,13,undefined,1,0.9,FILL
109,14,57,11.49985,13,undefined,1,0,FILL
26,14,58,11.49985,13,undefined,1,0.9,SUBJ
25,14,59,11.49985,13,undefined,1,0.96,CNPC
27,14,60,11.49985,13,undefined,1,0.81,WH
32,15,61,11.49985,13,undefined,1,0.98,SUBJ
33,15,62,11.49985,13,undefined,1,0.97,WH
31,15,63,11.49985,13,undefined,1,0.91,CNPC
111,15,64,11.49985,13,undefined,1,0.98,FILL
practice_good,practice,0,9.36115,14,undefined,practice,0.98,practice_good
practice_bad,practice,0,9.36115,14,undefined,practice,0.52,practice_bad
105,1,1,9.36115,14,undefined,1,0.94,FILL
14,1,2,9.36115,14,undefined,1,0.6,SUBJ
13,1,3,9.36115,14,undefined,1,0.98,CNPC
