"Answer.time_in_minutes","block_sequence","workerid","response","trial_sequence_total","Answer.condition","condition","first_response_value","wrong_attempts","list_number","item_number"
17.89715,4,5,1,76,"undefined","FILL",NA,NA,"1","111"
17.89715,4,5,1,77,"undefined","FILL",NA,NA,"1","126"
17.89715,4,5,0.45,78,"undefined","CNPC",NA,NA,"1","31"
17.89715,5,5,1,79,"undefined","FILL",NA,NA,"1","103"
17.89715,5,5,1,80,"undefined","WH",NA,NA,"1","9"
17.89715,5,5,1,81,"undefined","FILL",NA,NA,"1","133"
17.89715,5,5,0.48,82,"undefined","CNPC",NA,NA,"1","7"
17.89715,5,5,1,83,"undefined","FILL",NA,NA,"1","118"
17.89715,5,5,0.6,84,"undefined","SUBJ",NA,NA,"1","8"
17.89715,5,5,0,85,"undefined","UNGRAM",NA,NA,"99","993"
17.89715,5,5,0.63,86,"undefined","FILL",NA,NA,"99","993"
17.89715,6,5,1,87,"undefined","FILL",NA,NA,"1","107"
17.89715,6,5,0.44,88,"undefined","SUBJ",NA,NA,"1","20"
17.89715,6,5,1,89,"undefined","WH",NA,NA,"1","21"
17.89715,6,5,1,90,"undefined","FILL",NA,NA,"1","122"
17.89715,6,5,0.52,91,"undefined","CNPC",NA,NA,"1","19"
17.89715,6,5,1,92,"undefined","FILL",NA,NA,"1","137"
17.89715,7,5,1,93,"undefined","FILL",NA,NA,"1","140"
17.89715,7,5,0.46,94,"undefined","SUBJ",NA,NA,"1","29"
17.89715,7,5,0.56,95,"undefined","CNPC",NA,NA,"1","28"
17.89715,7,5,1,96,"undefined","FILL",NA,NA,"1","125"
17.89715,7,5,0.88,97,"undefined","WH",NA,NA,"1","30"
17.89715,7,5,1,98,"undefined","FILL",NA,NA,"1","110"
15.6986166666667,1,6,0.96,1,"undefined","FILL",NA,NA,"1","137"
15.6986166666667,1,6,0.09,2,"undefined","CNPC",NA,NA,"1","19"
15.6986166666667,1,6,0.76,3,"undefined","FILL",NA,NA,"1","107"
15.6986166666667,1,6,0.06,4,"undefined","SUBJ",NA,NA,"1","20"
15.6986166666667,1,6,0.76,5,"undefined","WH",NA,NA,"1","21"
15.6986166666667,1,6,0.96,6,"undefined","FILL",NA,NA,"1","122"
15.6986166666667,8,6,0.23,7,"undefined","WH",NA,NA,"1","45"
15.6986166666667,8,6,0.07,8,"undefined","SUBJ",NA,NA,"1","44"
15.6986166666667,8,6,0.76,9,"undefined","FILL",NA,NA,"1","115"
15.6986166666667,8,6,0.96,10,"undefined","CNPC",NA,NA,"1","43"
15.6986166666667,8,6,0.99,11,"undefined","FILL",NA,NA,"1","130"
15.6986166666667,8,6,0.91,12,"undefined","FILL",NA,NA,"1","145"
15.6986166666667,9,6,0.97,13,"undefined","FILL",NA,NA,"1","141"
15.6986166666667,9,6,0.2,14,"undefined","CNPC",NA,NA,"1","31"
15.6986166666667,9,6,0.02,15,"undefined","WH",NA,NA,"1","33"
15.6986166666667,9,6,0.14,16,"undefined","SUBJ",NA,NA,"1","32"
15.6986166666667,9,6,0.95,17,"undefined","FILL",NA,NA,"1","126"
15.6986166666667,9,6,0.86,18,"undefined","FILL",NA,NA,"1","111"
15.6986166666667,10,6,0.58,19,"undefined","SUBJ",NA,NA,"1","5"
15.6986166666667,10,6,0.95,20,"undefined","FILL",NA,NA,"1","132"
15.6986166666667,10,6,0.35,21,"undefined","CNPC",NA,NA,"1","4"
15.6986166666667,10,6,1,22,"undefined","FILL",NA,NA,"1","117"
15.6986166666667,10,6,0.95,23,"undefined","FILL",NA,NA,"1","102"
15.6986166666667,10,6,0.13,24,"undefined","WH",NA,NA,"1","6"
15.6986166666667,10,6,0.01,25,"undefined","UNGRAM",NA,NA,"99","992"
15.6986166666667,10,6,0.96,26,"undefined","FILL",NA,NA,"99","992"
15.6986166666667,11,6,0.11,27,"undefined","SUBJ",NA,NA,"1","38"
15.6986166666667,11,6,0.99,28,"undefined","FILL",NA,NA,"1","143"
15.6986166666667,11,6,0.93,29,"undefined","FILL",NA,NA,"1","113"
15.6986166666667,11,6,0.98,30,"undefined","FILL",NA,NA,"1","128"
15.6986166666667,11,6,0.59,31,"undefined","CNPC",NA,NA,"1","37"
15.6986166666667,11,6,0.37,32,"undefined","WH",NA,NA,"1","39"
15.6986166666667,12,6,0.98,33,"undefined","FILL",NA,NA,"1","139"
15.6986166666667,12,6,0.21,34,"undefined","CNPC",NA,NA,"1","25"
15.6986166666667,12,6,0.88,35,"undefined","WH",NA,NA,"1","27"
15.6986166666667,12,6,0.97,36,"undefined","FILL",NA,NA,"1","109"
15.6986166666667,12,6,0.96,37,"undefined","FILL",NA,NA,"1","124"
15.6986166666667,12,6,0.44,38,"undefined","SUBJ",NA,NA,"1","26"
15.6986166666667,13,6,0.93,39,"undefined","FILL",NA,NA,"1","123"
15.6986166666667,13,6,0.14,40,"undefined","WH",NA,NA,"1","24"
15.6986166666667,13,6,0.17,41,"undefined","SUBJ",NA,NA,"1","23"
15.6986166666667,13,6,0.96,42,"undefined","FILL",NA,NA,"1","108"
15.6986166666667,13,6,1,43,"undefined","FILL",NA,NA,"1","138"
15.6986166666667,13,6,0.22,44,"undefined","CNPC",NA,NA,"1","22"
15.6986166666667,14,6,0.32,45,"undefined","WH",NA,NA,"1","42"
15.6986166666667,14,6,0.62,46,"undefined","CNPC",NA,NA,"1","40"
15.6986166666667,14,6,0.22,47,"undefined","SUBJ",NA,NA,"1","41"
15.6986166666667,14,6,0.96,48,"undefined","FILL",NA,NA,"1","129"
15.6986166666667,14,6,0.7,49,"undefined","FILL",NA,NA,"1","114"
15.6986166666667,14,6,0.97,50,"undefined","FILL",NA,NA,"1","144"
15.6986166666667,15,6,0.78,51,"undefined","FILL",NA,NA,"1","120"
15.6986166666667,15,6,0.2,52,"undefined","WH",NA,NA,"1","15"
15.6986166666667,15,6,0.92,53,"undefined","FILL",NA,NA,"1","105"
15.6986166666667,15,6,0.97,54,"undefined","FILL",NA,NA,"1","135"
15.6986166666667,15,6,0.32,55,"undefined","SUBJ",NA,NA,"1","14"
15.6986166666667,15,6,0.86,56,"undefined","CNPC",NA,NA,"1","13"
15.6986166666667,2,6,0.35,57,"undefined","WH",NA,NA,"1","36"
15.6986166666667,2,6,0.96,58,"undefined","FILL",NA,NA,"1","127"
15.6986166666667,2,6,0.95,59,"undefined","CNPC",NA,NA,"1","34"
15.6986166666667,2,6,0.96,60,"undefined","FILL",NA,NA,"1","112"
15.6986166666667,2,6,0.98,61,"undefined","FILL",NA,NA,"1","142"
15.6986166666667,2,6,0.19,62,"undefined","SUBJ",NA,NA,"1","35"
15.6986166666667,3,6,0.96,63,"undefined","FILL",NA,NA,"1","133"
15.6986166666667,3,6,0.98,64,"undefined","FILL",NA,NA,"1","118"
15.6986166666667,3,6,0.31,65,"undefined","WH",NA,NA,"1","9"
15.6986166666667,3,6,0.07,66,"undefined","SUBJ",NA,NA,"1","8"
15.6986166666667,3,6,0.92,67,"undefined","CNPC",NA,NA,"1","7"
15.6986166666667,3,6,0.64,68,"undefined","FILL",NA,NA,"1","103"
15.6986166666667,3,6,0.09,69,"undefined","UNGRAM",NA,NA,"99","993"
15.6986166666667,3,6,0.94,70,"undefined","FILL",NA,NA,"99","993"
15.6986166666667,4,6,0.97,71,"undefined","FILL",NA,NA,"1","101"
15.6986166666667,4,6,0.11,72,"undefined","SUBJ",NA,NA,"1","2"
15.6986166666667,4,6,0.9,73,"undefined","FILL",NA,NA,"1","131"
15.6986166666667,4,6,0.96,74,"undefined","FILL",NA,NA,"1","116"
15.6986166666667,4,6,0.24,75,"undefined","CNPC",NA,NA,"1","1"
15.6986166666667,4,6,0.72,76,"undefined","WH",NA,NA,"1","3"
15.6986166666667,4,6,0,77,"undefined","UNGRAM",NA,NA,"99","991"
15.6986166666667,4,6,0.97,78,"undefined","FILL",NA,NA,"99","991"
15.6986166666667,5,6,0.97,79,"undefined","FILL",NA,NA,"1","136"
15.6986166666667,5,6,0.91,80,"undefined","FILL",NA,NA,"1","106"
15.6986166666667,5,6,0.11,81,"undefined","SUBJ",NA,NA,"1","17"
15.6986166666667,5,6,0.86,82,"undefined","FILL",NA,NA,"1","121"
15.6986166666667,5,6,0.36,83,"undefined","WH",NA,NA,"1","18"
15.6986166666667,5,6,0.8,84,"undefined","CNPC",NA,NA,"1","16"
15.6986166666667,6,6,0.89,85,"undefined","CNPC",NA,NA,"1","28"
15.6986166666667,6,6,0.17,86,"undefined","FILL",NA,NA,"1","140"
15.6986166666667,6,6,0.05,87,"undefined","SUBJ",NA,NA,"1","29"
15.6986166666667,6,6,0.84,88,"undefined","WH",NA,NA,"1","30"
15.6986166666667,6,6,0.97,89,"undefined","FILL",NA,NA,"1","125"
15.6986166666667,6,6,1,90,"undefined","FILL",NA,NA,"1","110"
15.6986166666667,7,6,1,91,"undefined","CNPC",NA,NA,"1","10"
15.6986166666667,7,6,0.33,92,"undefined","SUBJ",NA,NA,"1","11"
15.6986166666667,7,6,0.75,93,"undefined","WH",NA,NA,"1","12"
15.6986166666667,7,6,0.95,94,"undefined","FILL",NA,NA,"1","119"
15.6986166666667,7,6,1,95,"undefined","FILL",NA,NA,"1","104"
15.6986166666667,7,6,0.97,96,"undefined","FILL",NA,NA,"1","134"
15.6986166666667,7,6,0,97,"undefined","UNGRAM",NA,NA,"99","994"
15.6986166666667,7,6,0.98,98,"undefined","FILL",NA,NA,"99","994"
15.62935,1,7,0.95,1,"undefined","FILL",NA,NA,"1","135"
15.62935,1,7,0.73,2,"undefined","FILL",NA,NA,"1","105"
15.62935,1,7,0.16,3,"undefined","WH",NA,NA,"1","15"
15.62935,1,7,0.08,4,"undefined","SUBJ",NA,NA,"1","14"
15.62935,1,7,0.49,5,"undefined","CNPC",NA,NA,"1","13"
15.62935,1,7,0.02,6,"undefined","FILL",NA,NA,"1","120"
15.62935,8,7,0.92,7,"undefined","FILL",NA,NA,"1","102"
15.62935,8,7,0.36,8,"undefined","WH",NA,NA,"1","6"
15.62935,8,7,0.49,9,"undefined","SUBJ",NA,NA,"1","5"
15.62935,8,7,0.98,10,"undefined","FILL",NA,NA,"1","132"
15.62935,8,7,0.23,11,"undefined","CNPC",NA,NA,"1","4"
15.62935,8,7,0.97,12,"undefined","FILL",NA,NA,"1","117"
15.62935,8,7,0,13,"undefined","UNGRAM",NA,NA,"99","992"
15.62935,8,7,0.92,14,"undefined","FILL",NA,NA,"99","992"
15.62935,9,7,0.21,15,"undefined","WH",NA,NA,"1","42"
15.62935,9,7,0.93,16,"undefined","FILL",NA,NA,"1","144"
15.62935,9,7,0.39,17,"undefined","SUBJ",NA,NA,"1","41"
15.62935,9,7,0.46,18,"undefined","FILL",NA,NA,"1","114"
15.62935,9,7,0.96,19,"undefined","FILL",NA,NA,"1","129"
15.62935,9,7,0.11,20,"undefined","CNPC",NA,NA,"1","40"
15.62935,10,7,0.9,21,"undefined","FILL",NA,NA,"1","136"
15.62935,10,7,0.18,22,"undefined","SUBJ",NA,NA,"1","17"
15.62935,10,7,0.88,23,"undefined","FILL",NA,NA,"1","121"
15.62935,10,7,0.63,24,"undefined","FILL",NA,NA,"1","106"
15.62935,10,7,0.13,25,"undefined","CNPC",NA,NA,"1","16"
15.62935,10,7,0.4,26,"undefined","WH",NA,NA,"1","18"
15.62935,11,7,0.44,27,"undefined","WH",NA,NA,"1","36"
15.62935,11,7,0.1,28,"undefined","FILL",NA,NA,"1","112"
15.62935,11,7,0.93,29,"undefined","FILL",NA,NA,"1","142"
15.62935,11,7,0.32,30,"undefined","CNPC",NA,NA,"1","34"
15.62935,11,7,0.31,31,"undefined","SUBJ",NA,NA,"1","35"
15.62935,11,7,0.78,32,"undefined","FILL",NA,NA,"1","127"
15.62935,12,7,0.95,33,"undefined","FILL",NA,NA,"1","140"
15.62935,12,7,0.33,34,"undefined","CNPC",NA,NA,"1","28"
15.62935,12,7,0.85,35,"undefined","FILL",NA,NA,"1","110"
15.62935,12,7,0.4,36,"undefined","WH",NA,NA,"1","30"
15.62935,12,7,0.75,37,"undefined","FILL",NA,NA,"1","125"
15.62935,12,7,0.43,38,"undefined","SUBJ",NA,NA,"1","29"
15.62935,13,7,0.61,39,"undefined","FILL",NA,NA,"1","113"
15.62935,13,7,0.16,40,"undefined","WH",NA,NA,"1","39"
15.62935,13,7,0.89,41,"undefined","FILL",NA,NA,"1","143"
15.62935,13,7,0.94,42,"undefined","FILL",NA,NA,"1","128"
15.62935,13,7,0.03,43,"undefined","SUBJ",NA,NA,"1","38"
15.62935,13,7,0.06,44,"undefined","CNPC",NA,NA,"1","37"
15.62935,14,7,0.23,45,"undefined","WH",NA,NA,"1","3"
15.62935,14,7,0.59,46,"undefined","SUBJ",NA,NA,"1","2"
15.62935,14,7,0.72,47,"undefined","FILL",NA,NA,"1","131"
15.62935,14,7,0.99,48,"undefined","FILL",NA,NA,"1","116"
15.62935,14,7,0.87,49,"undefined","FILL",NA,NA,"1","101"
15.62935,14,7,0.1,50,"undefined","CNPC",NA,NA,"1","1"
15.62935,14,7,0,51,"undefined","UNGRAM",NA,NA,"99","991"
15.62935,14,7,0.81,52,"undefined","FILL",NA,NA,"99","991"
15.62935,15,7,0.97,53,"undefined","FILL",NA,NA,"1","124"
15.62935,15,7,0.6,54,"undefined","FILL",NA,NA,"1","109"
15.62935,15,7,0.5,55,"undefined","SUBJ",NA,NA,"1","26"
15.62935,15,7,0.9,56,"undefined","FILL",NA,NA,"1","139"
15.62935,15,7,0.58,57,"undefined","WH",NA,NA,"1","27"
15.62935,15,7,0.51,58,"undefined","CNPC",NA,NA,"1","25"
15.62935,2,7,0.47,59,"undefined","WH",NA,NA,"1","21"
15.62935,2,7,0.79,60,"undefined","FILL",NA,NA,"1","137"
15.62935,2,7,0.21,61,"undefined","CNPC",NA,NA,"1","19"
15.62935,2,7,0.89,62,"undefined","FILL",NA,NA,"1","122"
15.62935,2,7,0.95,63,"undefined","FILL",NA,NA,"1","107"
15.62935,2,7,0.58,64,"undefined","SUBJ",NA,NA,"1","20"
15.62935,3,7,0.91,65,"undefined","FILL",NA,NA,"1","118"
15.62935,3,7,0.28,66,"undefined","CNPC",NA,NA,"1","7"
15.62935,3,7,0.26,67,"undefined","WH",NA,NA,"1","9"
15.62935,3,7,0.6,68,"undefined","SUBJ",NA,NA,"1","8"
15.62935,3,7,0.94,69,"undefined","FILL",NA,NA,"1","133"
15.62935,3,7,0.84,70,"undefined","FILL",NA,NA,"1","103"
15.62935,3,7,0,71,"undefined","UNGRAM",NA,NA,"99","993"
15.62935,3,7,0.88,72,"undefined","FILL",NA,NA,"99","993"
15.62935,4,7,0.24,73,"undefined","CNPC",NA,NA,"1","43"
15.62935,4,7,0.67,74,"undefined","WH",NA,NA,"1","45"
15.62935,4,7,0.99,75,"undefined","FILL",NA,NA,"1","145"
15.62935,4,7,0.96,76,"undefined","FILL",NA,NA,"1","130"
15.62935,4,7,0.52,77,"undefined","FILL",NA,NA,"1","115"
15.62935,4,7,0.41,78,"undefined","SUBJ",NA,NA,"1","44"
15.62935,5,7,0.61,79,"undefined","SUBJ",NA,NA,"1","11"
15.62935,5,7,1,80,"undefined","FILL",NA,NA,"1","119"
15.62935,5,7,0.86,81,"undefined","FILL",NA,NA,"1","104"
15.62935,5,7,0.36,82,"undefined","WH",NA,NA,"1","12"
15.62935,5,7,0.83,83,"undefined","FILL",NA,NA,"1","134"
15.62935,5,7,0.21,84,"undefined","CNPC",NA,NA,"1","10"
15.62935,5,7,0,85,"undefined","UNGRAM",NA,NA,"99","994"
15.62935,5,7,0.99,86,"undefined","FILL",NA,NA,"99","994"
15.62935,6,7,0.56,87,"undefined","SUBJ",NA,NA,"1","32"
15.62935,6,7,0.96,88,"undefined","FILL",NA,NA,"1","126"
15.62935,6,7,0.99,89,"undefined","FILL",NA,NA,"1","141"
15.62935,6,7,0.31,90,"undefined","CNPC",NA,NA,"1","31"
15.62935,6,7,0.34,91,"undefined","WH",NA,NA,"1","33"
15.62935,6,7,0.63,92,"undefined","FILL",NA,NA,"1","111"
15.62935,7,7,0.95,93,"undefined","FILL",NA,NA,"1","123"
15.62935,7,7,1,94,"undefined","FILL",NA,NA,"1","138"
15.62935,7,7,0.62,95,"undefined","SUBJ",NA,NA,"1","23"
15.62935,7,7,1,96,"undefined","FILL",NA,NA,"1","108"
15.62935,7,7,0.45,97,"undefined","CNPC",NA,NA,"1","22"
15.62935,7,7,0.54,98,"undefined","WH",NA,NA,"1","24"
11.8826166666667,1,8,0.39,1,"undefined","WH",NA,NA,"1","3"
11.8826166666667,1,8,0.86,2,"undefined","FILL",NA,NA,"1","101"
11.8826166666667,1,8,0.87,3,"undefined","FILL",NA,NA,"1","116"
11.8826166666667,1,8,0.54,4,"undefined","CNPC",NA,NA,"1","1"
11.8826166666667,1,8,0.14,5,"undefined","SUBJ",NA,NA,"1","2"
11.8826166666667,1,8,0.91,6,"undefined","FILL",NA,NA,"1","131"
11.8826166666667,1,8,0.15,7,"undefined","UNGRAM",NA,NA,"99","991"
11.8826166666667,1,8,0.7,8,"undefined","FILL",NA,NA,"99","991"
11.8826166666667,8,8,0.93,9,"undefined","FILL",NA,NA,"1","125"
11.8826166666667,8,8,0.76,10,"undefined","FILL",NA,NA,"1","140"
11.8826166666667,8,8,0.66,11,"undefined","CNPC",NA,NA,"1","28"
11.8826166666667,8,8,0.22,12,"undefined","SUBJ",NA,NA,"1","29"
11.8826166666667,8,8,0.89,13,"undefined","FILL",NA,NA,"1","110"
11.8826166666667,8,8,0.29,14,"undefined","WH",NA,NA,"1","30"
11.8826166666667,9,8,0.88,15,"undefined","FILL",NA,NA,"1","117"
11.8826166666667,9,8,0.38,16,"undefined","WH",NA,NA,"1","6"
11.8826166666667,9,8,0.12,17,"undefined","SUBJ",NA,NA,"1","5"
11.8826166666667,9,8,0.95,18,"undefined","FILL",NA,NA,"1","132"
11.8826166666667,9,8,0.92,19,"undefined","FILL",NA,NA,"1","102"
11.8826166666667,9,8,0.37,20,"undefined","CNPC",NA,NA,"1","4"
11.8826166666667,9,8,0.01,21,"undefined","UNGRAM",NA,NA,"99","992"
11.8826166666667,9,8,0.94,22,"undefined","FILL",NA,NA,"99","992"
11.8826166666667,10,8,0.45,23,"undefined","FILL",NA,NA,"1","115"
11.8826166666667,10,8,0.93,24,"undefined","FILL",NA,NA,"1","145"
11.8826166666667,10,8,0.27,25,"undefined","SUBJ",NA,NA,"1","44"
11.8826166666667,10,8,0.37,26,"undefined","CNPC",NA,NA,"1","43"
11.8826166666667,10,8,0.97,27,"undefined","FILL",NA,NA,"1","130"
11.8826166666667,10,8,0.69,28,"undefined","WH",NA,NA,"1","45"
11.8826166666667,11,8,0.33,29,"undefined","SUBJ",NA,NA,"1","26"
11.8826166666667,11,8,0.91,30,"undefined","FILL",NA,NA,"1","124"
11.8826166666667,11,8,0.33,31,"undefined","CNPC",NA,NA,"1","25"
11.8826166666667,11,8,0.89,32,"undefined","FILL",NA,NA,"1","109"
11.8826166666667,11,8,0.96,33,"undefined","FILL",NA,NA,"1","139"
11.8826166666667,11,8,0.61,34,"undefined","WH",NA,NA,"1","27"
11.8826166666667,12,8,0.35,35,"undefined","CNPC",NA,NA,"1","16"
11.8826166666667,12,8,0.92,36,"undefined","FILL",NA,NA,"1","136"
11.8826166666667,12,8,0.34,37,"undefined","SUBJ",NA,NA,"1","17"
11.8826166666667,12,8,0.94,38,"undefined","FILL",NA,NA,"1","121"
11.8826166666667,12,8,0.97,39,"undefined","FILL",NA,NA,"1","106"
11.8826166666667,12,8,0.19,40,"undefined","WH",NA,NA,"1","18"
11.8826166666667,13,8,0.31,41,"undefined","SUBJ",NA,NA,"1","32"
11.8826166666667,13,8,0.95,42,"undefined","FILL",NA,NA,"1","126"
11.8826166666667,13,8,0.98,43,"undefined","FILL",NA,NA,"1","141"
11.8826166666667,13,8,0.56,44,"undefined","WH",NA,NA,"1","33"
11.8826166666667,13,8,0.38,45,"undefined","CNPC",NA,NA,"1","31"
11.8826166666667,13,8,0.9,46,"undefined","FILL",NA,NA,"1","111"
11.8826166666667,14,8,0.9,47,"undefined","FILL",NA,NA,"1","144"
11.8826166666667,14,8,0.65,48,"undefined","CNPC",NA,NA,"1","40"
11.8826166666667,14,8,0.85,49,"undefined","WH",NA,NA,"1","42"
11.8826166666667,14,8,0.11,50,"undefined","SUBJ",NA,NA,"1","41"
11.8826166666667,14,8,0.77,51,"undefined","FILL",NA,NA,"1","114"
11.8826166666667,14,8,0.94,52,"undefined","FILL",NA,NA,"1","129"
11.8826166666667,15,8,0.34,53,"undefined","CNPC",NA,NA,"1","19"
11.8826166666667,15,8,0.23,54,"undefined","WH",NA,NA,"1","21"
11.8826166666667,15,8,0.94,55,"undefined","FILL",NA,NA,"1","107"
11.8826166666667,15,8,0.85,56,"undefined","FILL",NA,NA,"1","122"
11.8826166666667,15,8,0.15,57,"undefined","SUBJ",NA,NA,"1","20"
11.8826166666667,15,8,0.9,58,"undefined","FILL",NA,NA,"1","137"
11.8826166666667,2,8,0.97,59,"undefined","FILL",NA,NA,"1","103"
11.8826166666667,2,8,0.98,60,"undefined","FILL",NA,NA,"1","133"
11.8826166666667,2,8,0.22,61,"undefined","CNPC",NA,NA,"1","7"
11.8826166666667,2,8,0.18,62,"undefined","SUBJ",NA,NA,"1","8"
11.8826166666667,2,8,0.98,63,"undefined","FILL",NA,NA,"1","118"
11.8826166666667,2,8,0.18,64,"undefined","WH",NA,NA,"1","9"
11.8826166666667,2,8,0.11,65,"undefined","UNGRAM",NA,NA,"99","993"
11.8826166666667,2,8,0.71,66,"undefined","FILL",NA,NA,"99","993"
11.8826166666667,3,8,0.65,67,"undefined","WH",NA,NA,"1","15"
11.8826166666667,3,8,0.88,68,"undefined","FILL",NA,NA,"1","120"
11.8826166666667,3,8,0.36,69,"undefined","SUBJ",NA,NA,"1","14"
11.8826166666667,3,8,0.88,70,"undefined","FILL",NA,NA,"1","105"
11.8826166666667,3,8,0.78,71,"undefined","FILL",NA,NA,"1","135"
11.8826166666667,3,8,0.28,72,"undefined","CNPC",NA,NA,"1","13"
11.8826166666667,4,8,0.95,73,"undefined","FILL",NA,NA,"1","138"
11.8826166666667,4,8,0.96,74,"undefined","FILL",NA,NA,"1","108"
11.8826166666667,4,8,0.32,75,"undefined","CNPC",NA,NA,"1","22"
11.8826166666667,4,8,0.98,76,"undefined","FILL",NA,NA,"1","123"
11.8826166666667,4,8,0.34,77,"undefined","WH",NA,NA,"1","24"
11.8826166666667,4,8,0.41,78,"undefined","SUBJ",NA,NA,"1","23"
11.8826166666667,5,8,0.98,79,"undefined","FILL",NA,NA,"1","127"
11.8826166666667,5,8,0.7,80,"undefined","WH",NA,NA,"1","36"
11.8826166666667,5,8,0.95,81,"undefined","FILL",NA,NA,"1","112"
11.8826166666667,5,8,0.62,82,"undefined","CNPC",NA,NA,"1","34"
11.8826166666667,5,8,0.97,83,"undefined","FILL",NA,NA,"1","142"
11.8826166666667,5,8,0.24,84,"undefined","SUBJ",NA,NA,"1","35"
11.8826166666667,6,8,0.95,85,"undefined","FILL",NA,NA,"1","104"
11.8826166666667,6,8,0.87,86,"undefined","FILL",NA,NA,"1","134"
11.8826166666667,6,8,0.34,87,"undefined","WH",NA,NA,"1","12"
11.8826166666667,6,8,0.19,88,"undefined","SUBJ",NA,NA,"1","11"
11.8826166666667,6,8,0.92,89,"undefined","FILL",NA,NA,"1","119"
11.8826166666667,6,8,0.94,90,"undefined","CNPC",NA,NA,"1","10"
11.8826166666667,6,8,0.03,91,"undefined","UNGRAM",NA,NA,"99","994"
11.8826166666667,6,8,0.98,92,"undefined","FILL",NA,NA,"99","994"
11.8826166666667,7,8,0.33,93,"undefined","FILL",NA,NA,"1","113"
11.8826166666667,7,8,0.96,94,"undefined","FILL",NA,NA,"1","143"
11.8826166666667,7,8,0.57,95,"undefined","WH",NA,NA,"1","39"
11.8826166666667,7,8,0.89,96,"undefined","FILL",NA,NA,"1","128"
11.8826166666667,7,8,0.39,97,"undefined","SUBJ",NA,NA,"1","38"
11.8826166666667,7,8,0.3,98,"undefined","CNPC",NA,NA,"1","37"
12.4990833333333,1,11,0.96,1,"undefined","FILL",NA,NA,"1","135"
12.4990833333333,1,11,0.94,2,"undefined","FILL",NA,NA,"1","105"
12.4990833333333,1,11,0.88,3,"undefined","FILL",NA,NA,"1","120"
12.4990833333333,1,11,0.17,4,"undefined","WH",NA,NA,"1","15"
12.4990833333333,1,11,0.22,5,"undefined","CNPC",NA,NA,"1","13"
12.4990833333333,1,11,0.38,6,"undefined","SUBJ",NA,NA,"1","14"
12.4990833333333,8,11,0.21,7,"undefined","CNPC",NA,NA,"1","16"
12.4990833333333,8,11,0.89,8,"undefined","SUBJ",NA,NA,"1","17"
12.4990833333333,8,11,0.93,9,"undefined","FILL",NA,NA,"1","106"
12.4990833333333,8,11,0.07,10,"undefined","WH",NA,NA,"1","18"
12.4990833333333,8,11,0.97,11,"undefined","FILL",NA,NA,"1","136"
12.4990833333333,8,11,0.97,12,"undefined","FILL",NA,NA,"1","121"
12.4990833333333,9,11,0.25,13,"undefined","SUBJ",NA,NA,"1","20"
12.4990833333333,9,11,0.98,14,"undefined","FILL",NA,NA,"1","107"
12.4990833333333,9,11,1,15,"undefined","FILL",NA,NA,"1","137"
12.4990833333333,9,11,0.11,16,"undefined","WH",NA,NA,"1","21"
12.4990833333333,9,11,1,17,"undefined","FILL",NA,NA,"1","122"
12.4990833333333,9,11,0.14,18,"undefined","CNPC",NA,NA,"1","19"
12.4990833333333,10,11,0.92,19,"undefined","CNPC",NA,NA,"1","40"
12.4990833333333,10,11,0.96,20,"undefined","FILL",NA,NA,"1","144"
12.4990833333333,10,11,0.99,21,"undefined","FILL",NA,NA,"1","129"
12.4990833333333,10,11,0.96,22,"undefined","FILL",NA,NA,"1","114"
12.4990833333333,10,11,0.04,23,"undefined","SUBJ",NA,NA,"1","41"
12.4990833333333,10,11,0.08,24,"undefined","WH",NA,NA,"1","42"
12.4990833333333,11,11,0.98,25,"undefined","FILL",NA,NA,"1","138"
12.4990833333333,11,11,0.96,26,"undefined","FILL",NA,NA,"1","108"
12.4990833333333,11,11,0.66,27,"undefined","CNPC",NA,NA,"1","22"
12.4990833333333,11,11,0.15,28,"undefined","WH",NA,NA,"1","24"
12.4990833333333,11,11,0.88,29,"undefined","SUBJ",NA,NA,"1","23"
12.4990833333333,11,11,0.98,30,"undefined","FILL",NA,NA,"1","123"
12.4990833333333,12,11,0.15,31,"undefined","CNPC",NA,NA,"1","7"
12.4990833333333,12,11,0.97,32,"undefined","FILL",NA,NA,"1","103"
12.4990833333333,12,11,0.18,33,"undefined","SUBJ",NA,NA,"1","8"
12.4990833333333,12,11,0.29,34,"undefined","WH",NA,NA,"1","9"
12.4990833333333,12,11,0.98,35,"undefined","FILL",NA,NA,"1","133"
12.4990833333333,12,11,0.97,36,"undefined","FILL",NA,NA,"1","118"
12.4990833333333,12,11,0.07,37,"undefined","UNGRAM",NA,NA,"99","993"
12.4990833333333,12,11,0.96,38,"undefined","FILL",NA,NA,"99","993"
12.4990833333333,13,11,0.96,39,"undefined","FILL",NA,NA,"1","109"
12.4990833333333,13,11,0.93,40,"undefined","SUBJ",NA,NA,"1","26"
12.4990833333333,13,11,0.97,41,"undefined","FILL",NA,NA,"1","124"
12.4990833333333,13,11,0.15,42,"undefined","WH",NA,NA,"1","27"
12.4990833333333,13,11,0.41,43,"undefined","CNPC",NA,NA,"1","25"
12.4990833333333,13,11,0.98,44,"undefined","FILL",NA,NA,"1","139"
12.4990833333333,14,11,0.25,45,"undefined","WH",NA,NA,"1","36"
12.4990833333333,14,11,0.96,46,"undefined","FILL",NA,NA,"1","142"
12.4990833333333,14,11,0.19,47,"undefined","CNPC",NA,NA,"1","34"
