"Answer.time_in_minutes","item_number","first_response_value","wrong_attempts","condition","list_number","trial_sequence_total","Answer.condition","workerid","block_sequence","response"
16.0015,"18",NA,NA,"WH","1",1,"undefined",5,2,0.65
16.0015,"106",NA,NA,"FILL","1",2,"undefined",5,2,1
16.0015,"16",NA,NA,"CNPC","1",3,"undefined",5,2,0.77
16.0015,"17",NA,NA,"SUBJ","1",4,"undefined",5,2,0
16.0015,"121",NA,NA,"UNGRAM","1",5,"undefined",5,2,0
16.0015,"129",NA,NA,"UNGRAM","1",6,"undefined",5,9,0
16.0015,"40",NA,NA,"CNPC","1",7,"undefined",5,9,1
16.0015,"114",NA,NA,"FILL","1",8,"undefined",5,9,0.99
16.0015,"41",NA,NA,"SUBJ","1",9,"undefined",5,9,0
16.0015,"42",NA,NA,"WH","1",10,"undefined",5,9,1
16.0015,"126",NA,NA,"UNGRAM","1",11,"undefined",5,10,0
16.0015,"32",NA,NA,"SUBJ","1",12,"undefined",5,10,0
16.0015,"33",NA,NA,"WH","1",13,"undefined",5,10,0.7
16.0015,"111",NA,NA,"FILL","1",14,"undefined",5,10,1
16.0015,"31",NA,NA,"CNPC","1",15,"undefined",5,10,1
16.0015,"44",NA,NA,"SUBJ","1",16,"undefined",5,11,0
16.0015,"45",NA,NA,"WH","1",17,"undefined",5,11,1
16.0015,"115",NA,NA,"FILL","1",18,"undefined",5,11,1
16.0015,"130",NA,NA,"UNGRAM","1",19,"undefined",5,11,0
16.0015,"43",NA,NA,"CNPC","1",20,"undefined",5,11,1
16.0015,"123",NA,NA,"UNGRAM","1",21,"undefined",5,12,0
16.0015,"108",NA,NA,"FILL","1",22,"undefined",5,12,1
16.0015,"24",NA,NA,"WH","1",23,"undefined",5,12,1
16.0015,"22",NA,NA,"CNPC","1",24,"undefined",5,12,0.22
16.0015,"23",NA,NA,"SUBJ","1",25,"undefined",5,12,1
16.0015,"128",NA,NA,"UNGRAM","1",26,"undefined",5,13,0
16.0015,"38",NA,NA,"SUBJ","1",27,"undefined",5,13,0.16
16.0015,"37",NA,NA,"CNPC","1",28,"undefined",5,13,0.18
16.0015,"39",NA,NA,"WH","1",29,"undefined",5,13,1
16.0015,"113",NA,NA,"FILL","1",30,"undefined",5,13,1
16.0015,"110",NA,NA,"FILL","1",31,"undefined",5,14,1
16.0015,"29",NA,NA,"SUBJ","1",32,"undefined",5,14,0.54
16.0015,"28",NA,NA,"CNPC","1",33,"undefined",5,14,1
16.0015,"30",NA,NA,"WH","1",34,"undefined",5,14,1
16.0015,"125",NA,NA,"UNGRAM","1",35,"undefined",5,14,0
16.0015,"122",NA,NA,"UNGRAM","1",36,"undefined",5,15,0
16.0015,"19",NA,NA,"CNPC","1",37,"undefined",5,15,0.26
16.0015,"20",NA,NA,"SUBJ","1",38,"undefined",5,15,1
16.0015,"107",NA,NA,"FILL","1",39,"undefined",5,15,1
16.0015,"21",NA,NA,"WH","1",40,"undefined",5,15,1
16.0015,"3",NA,NA,"WH","1",41,"undefined",5,16,1
16.0015,"101",NA,NA,"FILL","1",42,"undefined",5,16,1
16.0015,"1",NA,NA,"CNPC","1",43,"undefined",5,16,1
16.0015,"116",NA,NA,"UNGRAM","1",44,"undefined",5,16,0
16.0015,"2",NA,NA,"SUBJ","1",45,"undefined",5,16,0.52
16.0015,"15",NA,NA,"WH","1",46,"undefined",5,3,1
16.0015,"120",NA,NA,"UNGRAM","1",47,"undefined",5,3,0
16.0015,"13",NA,NA,"CNPC","1",48,"undefined",5,3,1
16.0015,"105",NA,NA,"FILL","1",49,"undefined",5,3,1
16.0015,"14",NA,NA,"SUBJ","1",50,"undefined",5,3,1
16.0015,"104",NA,NA,"FILL","1",51,"undefined",5,4,1
16.0015,"12",NA,NA,"WH","1",52,"undefined",5,4,1
16.0015,"10",NA,NA,"CNPC","1",53,"undefined",5,4,1
16.0015,"11",NA,NA,"SUBJ","1",54,"undefined",5,4,1
16.0015,"119",NA,NA,"UNGRAM","1",55,"undefined",5,4,0
16.0015,"34",NA,NA,"CNPC","1",56,"undefined",5,5,1
16.0015,"127",NA,NA,"UNGRAM","1",57,"undefined",5,5,0
16.0015,"112",NA,NA,"FILL","1",58,"undefined",5,5,1
16.0015,"35",NA,NA,"SUBJ","1",59,"undefined",5,5,1
16.0015,"36",NA,NA,"WH","1",60,"undefined",5,5,1
16.0015,"6",NA,NA,"WH","1",61,"undefined",5,6,1
16.0015,"117",NA,NA,"UNGRAM","1",62,"undefined",5,6,0
16.0015,"5",NA,NA,"SUBJ","1",63,"undefined",5,6,1
16.0015,"4",NA,NA,"CNPC","1",64,"undefined",5,6,1
16.0015,"102",NA,NA,"FILL","1",65,"undefined",5,6,1
16.0015,"26",NA,NA,"SUBJ","1",66,"undefined",5,7,1
16.0015,"25",NA,NA,"CNPC","1",67,"undefined",5,7,1
16.0015,"27",NA,NA,"WH","1",68,"undefined",5,7,1
16.0015,"109",NA,NA,"FILL","1",69,"undefined",5,7,1
16.0015,"124",NA,NA,"UNGRAM","1",70,"undefined",5,7,0
16.0015,"7",NA,NA,"CNPC","1",71,"undefined",5,8,1
16.0015,"103",NA,NA,"FILL","1",72,"undefined",5,8,1
16.0015,"9",NA,NA,"WH","1",73,"undefined",5,8,1
16.0015,"118",NA,NA,"UNGRAM","1",74,"undefined",5,8,0
16.0015,"8",NA,NA,"SUBJ","1",75,"undefined",5,8,1
8.1602,"3",NA,NA,"WH","1",1,"undefined",6,2,0.72
8.1602,"116",NA,NA,"UNGRAM","1",2,"undefined",6,2,0.27
8.1602,"101",NA,NA,"FILL","1",3,"undefined",6,2,0.79
8.1602,"2",NA,NA,"SUBJ","1",4,"undefined",6,2,0
8.1602,"1",NA,NA,"CNPC","1",5,"undefined",6,2,0.35
8.1602,"119",NA,NA,"UNGRAM","1",6,"undefined",6,9,0.68
8.1602,"104",NA,NA,"FILL","1",7,"undefined",6,9,0.73
8.1602,"10",NA,NA,"CNPC","1",8,"undefined",6,9,0.76
8.1602,"11",NA,NA,"SUBJ","1",9,"undefined",6,9,0.27
8.1602,"12",NA,NA,"WH","1",10,"undefined",6,9,0.23
8.1602,"22",NA,NA,"CNPC","1",11,"undefined",6,10,0.77
8.1602,"23",NA,NA,"SUBJ","1",12,"undefined",6,10,0.72
8.1602,"123",NA,NA,"UNGRAM","1",13,"undefined",6,10,0.83
8.1602,"24",NA,NA,"WH","1",14,"undefined",6,10,0.36
8.1602,"108",NA,NA,"FILL","1",15,"undefined",6,10,0.78
8.1602,"19",NA,NA,"CNPC","1",16,"undefined",6,11,0.74
8.1602,"20",NA,NA,"SUBJ","1",17,"undefined",6,11,0.76
8.1602,"122",NA,NA,"UNGRAM","1",18,"undefined",6,11,0.22
8.1602,"107",NA,NA,"FILL","1",19,"undefined",6,11,0.69
8.1602,"21",NA,NA,"WH","1",20,"undefined",6,11,0.22
8.1602,"40",NA,NA,"CNPC","1",21,"undefined",6,12,0.22
8.1602,"42",NA,NA,"WH","1",22,"undefined",6,12,0.5
8.1602,"114",NA,NA,"FILL","1",23,"undefined",6,12,0.68
8.1602,"129",NA,NA,"UNGRAM","1",24,"undefined",6,12,0.2
8.1602,"41",NA,NA,"SUBJ","1",25,"undefined",6,12,0.66
8.1602,"35",NA,NA,"SUBJ","1",26,"undefined",6,13,0.5
8.1602,"34",NA,NA,"CNPC","1",27,"undefined",6,13,0.32
8.1602,"112",NA,NA,"FILL","1",28,"undefined",6,13,0.6
8.1602,"36",NA,NA,"WH","1",29,"undefined",6,13,0.83
8.1602,"127",NA,NA,"UNGRAM","1",30,"undefined",6,13,0.81
8.1602,"9",NA,NA,"WH","1",31,"undefined",6,14,0.31
8.1602,"7",NA,NA,"CNPC","1",32,"undefined",6,14,0.63
8.1602,"8",NA,NA,"SUBJ","1",33,"undefined",6,14,0.49
8.1602,"118",NA,NA,"UNGRAM","1",34,"undefined",6,14,0.26
8.1602,"103",NA,NA,"FILL","1",35,"undefined",6,14,0.25
8.1602,"121",NA,NA,"UNGRAM","1",36,"undefined",6,15,0.23
8.1602,"106",NA,NA,"FILL","1",37,"undefined",6,15,0.66
8.1602,"18",NA,NA,"WH","1",38,"undefined",6,15,0.67
8.1602,"16",NA,NA,"CNPC","1",39,"undefined",6,15,0.24
8.1602,"17",NA,NA,"SUBJ","1",40,"undefined",6,15,0.66
8.1602,"43",NA,NA,"CNPC","1",41,"undefined",6,16,0.42
8.1602,"130",NA,NA,"UNGRAM","1",42,"undefined",6,16,0.23
8.1602,"44",NA,NA,"SUBJ","1",43,"undefined",6,16,0.85
8.1602,"45",NA,NA,"WH","1",44,"undefined",6,16,0.23
8.1602,"115",NA,NA,"FILL","1",45,"undefined",6,16,0.8
8.1602,"109",NA,NA,"FILL","1",46,"undefined",6,3,0.35
8.1602,"124",NA,NA,"UNGRAM","1",47,"undefined",6,3,0.2
8.1602,"25",NA,NA,"CNPC","1",48,"undefined",6,3,0.83
8.1602,"26",NA,NA,"SUBJ","1",49,"undefined",6,3,0.84
8.1602,"27",NA,NA,"WH","1",50,"undefined",6,3,0.31
8.1602,"31",NA,NA,"CNPC","1",51,"undefined",6,4,0.79
8.1602,"111",NA,NA,"FILL","1",52,"undefined",6,4,0.76
8.1602,"126",NA,NA,"UNGRAM","1",53,"undefined",6,4,0.39
8.1602,"33",NA,NA,"WH","1",54,"undefined",6,4,0.8
8.1602,"32",NA,NA,"SUBJ","1",55,"undefined",6,4,0.69
8.1602,"128",NA,NA,"UNGRAM","1",56,"undefined",6,5,0.78
8.1602,"113",NA,NA,"FILL","1",57,"undefined",6,5,0.56
8.1602,"39",NA,NA,"WH","1",58,"undefined",6,5,0.88
8.1602,"38",NA,NA,"SUBJ","1",59,"undefined",6,5,0.3
8.1602,"37",NA,NA,"CNPC","1",60,"undefined",6,5,0.26
8.1602,"120",NA,NA,"UNGRAM","1",61,"undefined",6,6,0.25
8.1602,"105",NA,NA,"FILL","1",62,"undefined",6,6,0.79
8.1602,"13",NA,NA,"CNPC","1",63,"undefined",6,6,0.23
8.1602,"14",NA,NA,"SUBJ","1",64,"undefined",6,6,0.56
8.1602,"15",NA,NA,"WH","1",65,"undefined",6,6,0.63
8.1602,"117",NA,NA,"UNGRAM","1",66,"undefined",6,7,0.34
8.1602,"4",NA,NA,"CNPC","1",67,"undefined",6,7,0.68
8.1602,"5",NA,NA,"SUBJ","1",68,"undefined",6,7,0.35
8.1602,"6",NA,NA,"WH","1",69,"undefined",6,7,0.8
8.1602,"102",NA,NA,"FILL","1",70,"undefined",6,7,0.85
8.1602,"29",NA,NA,"SUBJ","1",71,"undefined",6,8,0.79
8.1602,"28",NA,NA,"CNPC","1",72,"undefined",6,8,0.33
8.1602,"125",NA,NA,"UNGRAM","1",73,"undefined",6,8,0.67
8.1602,"110",NA,NA,"FILL","1",74,"undefined",6,8,0.93
8.1602,"30",NA,NA,"WH","1",75,"undefined",6,8,0.37
2.449083333,"34",NA,NA,"CNPC","1",1,"undefined",7,2,0.77
2.449083333,"112",NA,NA,"FILL","1",2,"undefined",7,2,0.95
2.449083333,"127",NA,NA,"UNGRAM","1",3,"undefined",7,2,0.44
2.449083333,"35",NA,NA,"SUBJ","1",4,"undefined",7,2,0.58
2.449083333,"36",NA,NA,"WH","1",5,"undefined",7,2,0.21
2.449083333,"24",NA,NA,"WH","1",6,"undefined",7,9,0.2
2.449083333,"23",NA,NA,"SUBJ","1",7,"undefined",7,9,0.64
2.449083333,"123",NA,NA,"UNGRAM","1",8,"undefined",7,9,0.45
2.449083333,"108",NA,NA,"FILL","1",9,"undefined",7,9,0.96
2.449083333,"22",NA,NA,"CNPC","1",10,"undefined",7,9,0.76
2.449083333,"29",NA,NA,"SUBJ","1",11,"undefined",7,10,0.5
2.449083333,"110",NA,NA,"FILL","1",12,"undefined",7,10,0.91
2.449083333,"30",NA,NA,"WH","1",13,"undefined",7,10,0.73
2.449083333,"125",NA,NA,"UNGRAM","1",14,"undefined",7,10,0.13
2.449083333,"28",NA,NA,"CNPC","1",15,"undefined",7,10,0.74
2.449083333,"113",NA,NA,"FILL","1",16,"undefined",7,11,0.94
2.449083333,"39",NA,NA,"WH","1",17,"undefined",7,11,0.87
2.449083333,"37",NA,NA,"CNPC","1",18,"undefined",7,11,0.8
2.449083333,"38",NA,NA,"SUBJ","1",19,"undefined",7,11,0.99
2.449083333,"128",NA,NA,"UNGRAM","1",20,"undefined",7,11,0.21
2.449083333,"121",NA,NA,"UNGRAM","1",21,"undefined",7,12,0.28
2.449083333,"16",NA,NA,"CNPC","1",22,"undefined",7,12,0.68
2.449083333,"18",NA,NA,"WH","1",23,"undefined",7,12,0.49
2.449083333,"106",NA,NA,"FILL","1",24,"undefined",7,12,0.82
2.449083333,"17",NA,NA,"SUBJ","1",25,"undefined",7,12,0.66
2.449083333,"8",NA,NA,"SUBJ","1",26,"undefined",7,13,0.81
2.449083333,"103",NA,NA,"FILL","1",27,"undefined",7,13,0.8
2.449083333,"7",NA,NA,"CNPC","1",28,"undefined",7,13,0.81
2.449083333,"118",NA,NA,"UNGRAM","1",29,"undefined",7,13,0.1
2.449083333,"9",NA,NA,"WH","1",30,"undefined",7,13,0.22
2.449083333,"116",NA,NA,"UNGRAM","1",31,"undefined",7,14,0.19
2.449083333,"101",NA,NA,"FILL","1",32,"undefined",7,14,0.84
2.449083333,"1",NA,NA,"CNPC","1",33,"undefined",7,14,0.72
2.449083333,"2",NA,NA,"SUBJ","1",34,"undefined",7,14,0.45
2.449083333,"3",NA,NA,"WH","1",35,"undefined",7,14,0.3
2.449083333,"42",NA,NA,"WH","1",36,"undefined",7,15,0.47
2.449083333,"40",NA,NA,"CNPC","1",37,"undefined",7,15,0.28
2.449083333,"41",NA,NA,"SUBJ","1",38,"undefined",7,15,0.27
2.449083333,"114",NA,NA,"FILL","1",39,"undefined",7,15,0.94
2.449083333,"129",NA,NA,"UNGRAM","1",40,"undefined",7,15,0.23
2.449083333,"122",NA,NA,"UNGRAM","1",41,"undefined",7,16,0.24
2.449083333,"19",NA,NA,"CNPC","1",42,"undefined",7,16,0.7
2.449083333,"21",NA,NA,"WH","1",43,"undefined",7,16,0.81
2.449083333,"20",NA,NA,"SUBJ","1",44,"undefined",7,16,0.7
2.449083333,"107",NA,NA,"FILL","1",45,"undefined",7,16,0.8
2.449083333,"111",NA,NA,"FILL","1",46,"undefined",7,3,0.65
2.449083333,"33",NA,NA,"WH","1",47,"undefined",7,3,0.42
2.449083333,"31",NA,NA,"CNPC","1",48,"undefined",7,3,0.5
2.449083333,"126",NA,NA,"UNGRAM","1",49,"undefined",7,3,0.17
2.449083333,"32",NA,NA,"SUBJ","1",50,"undefined",7,3,0.68
2.449083333,"124",NA,NA,"UNGRAM","1",51,"undefined",7,4,0.26
2.449083333,"109",NA,NA,"FILL","1",52,"undefined",7,4,0.69
2.449083333,"26",NA,NA,"SUBJ","1",53,"undefined",7,4,0.72
2.449083333,"25",NA,NA,"CNPC","1",54,"undefined",7,4,0.64
2.449083333,"27",NA,NA,"WH","1",55,"undefined",7,4,0.79
2.449083333,"130",NA,NA,"UNGRAM","1",56,"undefined",7,5,0.2
2.449083333,"43",NA,NA,"CNPC","1",57,"undefined",7,5,0.69
2.449083333,"44",NA,NA,"SUBJ","1",58,"undefined",7,5,0.47
2.449083333,"45",NA,NA,"WH","1",59,"undefined",7,5,0.18
2.449083333,"115",NA,NA,"FILL","1",60,"undefined",7,5,0.66
2.449083333,"14",NA,NA,"SUBJ","1",61,"undefined",7,6,0.79
2.449083333,"15",NA,NA,"WH","1",62,"undefined",7,6,0.46
2.449083333,"120",NA,NA,"UNGRAM","1",63,"undefined",7,6,0.28
2.449083333,"105",NA,NA,"FILL","1",64,"undefined",7,6,0.84
2.449083333,"13",NA,NA,"CNPC","1",65,"undefined",7,6,0.28
2.449083333,"119",NA,NA,"UNGRAM","1",66,"undefined",7,7,0.21
2.449083333,"11",NA,NA,"SUBJ","1",67,"undefined",7,7,0.2
2.449083333,"12",NA,NA,"WH","1",68,"undefined",7,7,0.24
2.449083333,"10",NA,NA,"CNPC","1",69,"undefined",7,7,0.24
2.449083333,"104",NA,NA,"FILL","1",70,"undefined",7,7,0.7
2.449083333,"4",NA,NA,"CNPC","1",71,"undefined",7,8,0.8
2.449083333,"117",NA,NA,"UNGRAM","1",72,"undefined",7,8,0.28
2.449083333,"5",NA,NA,"SUBJ","1",73,"undefined",7,8,0.51
2.449083333,"102",NA,NA,"FILL","1",74,"undefined",7,8,0.78
2.449083333,"6",NA,NA,"WH","1",75,"undefined",7,8,0.42
15.45975,"114",NA,NA,"FILL","1",1,"undefined",8,2,0.99
15.45975,"41",NA,NA,"SUBJ","1",2,"undefined",8,2,0.53
15.45975,"129",NA,NA,"UNGRAM","1",3,"undefined",8,2,0.06
15.45975,"40",NA,NA,"CNPC","1",4,"undefined",8,2,0.92
15.45975,"42",NA,NA,"WH","1",5,"undefined",8,2,0.91
15.45975,"105",NA,NA,"FILL","1",6,"undefined",8,9,0.94
15.45975,"15",NA,NA,"WH","1",7,"undefined",8,9,0.93
15.45975,"13",NA,NA,"CNPC","1",8,"undefined",8,9,0.9
15.45975,"14",NA,NA,"SUBJ","1",9,"undefined",8,9,0.66
15.45975,"120",NA,NA,"UNGRAM","1",10,"undefined",8,9,0
15.45975,"11",NA,NA,"SUBJ","1",11,"undefined",8,10,0.14
15.45975,"104",NA,NA,"FILL","1",12,"undefined",8,10,0.95
15.45975,"12",NA,NA,"WH","1",13,"undefined",8,10,0.85
15.45975,"119",NA,NA,"UNGRAM","1",14,"undefined",8,10,0
15.45975,"10",NA,NA,"CNPC","1",15,"undefined",8,10,0.9
15.45975,"4",NA,NA,"CNPC","1",16,"undefined",8,11,0.29
15.45975,"5",NA,NA,"SUBJ","1",17,"undefined",8,11,0.82
15.45975,"6",NA,NA,"WH","1",18,"undefined",8,11,0.86
15.45975,"102",NA,NA,"FILL","1",19,"undefined",8,11,1
15.45975,"117",NA,NA,"UNGRAM","1",20,"undefined",8,11,0
15.45975,"30",NA,NA,"WH","1",21,"undefined",8,12,0.93
15.45975,"28",NA,NA,"CNPC","1",22,"undefined",8,12,0.94
15.45975,"125",NA,NA,"UNGRAM","1",23,"undefined",8,12,0
15.45975,"29",NA,NA,"SUBJ","1",24,"undefined",8,12,0.75
15.45975,"110",NA,NA,"FILL","1",25,"undefined",8,12,1
15.45975,"32",NA,NA,"SUBJ","1",26,"undefined",8,13,0.61
15.45975,"111",NA,NA,"FILL","1",27,"undefined",8,13,1
15.45975,"31",NA,NA,"CNPC","1",28,"undefined",8,13,0.25
15.45975,"126",NA,NA,"UNGRAM","1",29,"undefined",8,13,0
15.45975,"33",NA,NA,"WH","1",30,"undefined",8,13,0.88
15.45975,"39",NA,NA,"WH","1",31,"undefined",8,14,0.9
15.45975,"128",NA,NA,"UNGRAM","1",32,"undefined",8,14,0
15.45975,"37",NA,NA,"CNPC","1",33,"undefined",8,14,0.5
15.45975,"113",NA,NA,"FILL","1",34,"undefined",8,14,0.96
15.45975,"38",NA,NA,"SUBJ","1",35,"undefined",8,14,0.51
15.45975,"35",NA,NA,"SUBJ","1",36,"undefined",8,15,0.42
15.45975,"36",NA,NA,"WH","1",37,"undefined",8,15,0.86
15.45975,"34",NA,NA,"CNPC","1",38,"undefined",8,15,0.86
15.45975,"127",NA,NA,"UNGRAM","1",39,"undefined",8,15,0
15.45975,"112",NA,NA,"FILL","1",40,"undefined",8,15,1
15.45975,"20",NA,NA,"SUBJ","1",41,"undefined",8,16,0.69
15.45975,"107",NA,NA,"FILL","1",42,"undefined",8,16,1
15.45975,"122",NA,NA,"UNGRAM","1",43,"undefined",8,16,0
15.45975,"21",NA,NA,"WH","1",44,"undefined",8,16,0.92
15.45975,"19",NA,NA,"CNPC","1",45,"undefined",8,16,0.94
15.45975,"43",NA,NA,"CNPC","1",46,"undefined",8,3,0.92
15.45975,"45",NA,NA,"WH","1",47,"undefined",8,3,1
15.45975,"44",NA,NA,"SUBJ","1",48,"undefined",8,3,0.8
15.45975,"130",NA,NA,"UNGRAM","1",49,"undefined",8,3,0
15.45975,"115",NA,NA,"FILL","1",50,"undefined",8,3,0.94
15.45975,"108",NA,NA,"FILL","1",51,"undefined",8,4,0.98
15.45975,"123",NA,NA,"UNGRAM","1",52,"undefined",8,4,0
15.45975,"24",NA,NA,"WH","1",53,"undefined",8,4,0.98
15.45975,"23",NA,NA,"SUBJ","1",54,"undefined",8,4,0.82
15.45975,"22",NA,NA,"CNPC","1",55,"undefined",8,4,0.94
15.45975,"7",NA,NA,"CNPC","1",56,"undefined",8,5,0.76
15.45975,"8",NA,NA,"SUBJ","1",57,"undefined",8,5,0.69
15.45975,"9",NA,NA,"WH","1",58,"undefined",8,5,0.93
15.45975,"103",NA,NA,"FILL","1",59,"undefined",8,5,1
15.45975,"118",NA,NA,"UNGRAM","1",60,"undefined",8,5,0
15.45975,"101",NA,NA,"FILL","1",61,"undefined",8,6,1
15.45975,"2",NA,NA,"SUBJ","1",62,"undefined",8,6,0.73
15.45975,"1",NA,NA,"CNPC","1",63,"undefined",8,6,0.7
15.45975,"3",NA,NA,"WH","1",64,"undefined",8,6,0.94
15.45975,"116",NA,NA,"UNGRAM","1",65,"undefined",8,6,0
15.45975,"124",NA,NA,"UNGRAM","1",66,"undefined",8,7,0
15.45975,"25",NA,NA,"CNPC","1",67,"undefined",8,7,0.89
15.45975,"26",NA,NA,"SUBJ","1",68,"undefined",8,7,0.8
15.45975,"109",NA,NA,"FILL","1",69,"undefined",8,7,1
15.45975,"27",NA,NA,"WH","1",70,"undefined",8,7,0.93
15.45975,"106",NA,NA,"FILL","1",71,"undefined",8,8,0.33
15.45975,"16",NA,NA,"CNPC","1",72,"undefined",8,8,0.88
15.45975,"18",NA,NA,"WH","1",73,"undefined",8,8,0.94
15.45975,"17",NA,NA,"SUBJ","1",74,"undefined",8,8,0.61
15.45975,"121",NA,NA,"UNGRAM","1",75,"undefined",8,8,0
4.643033333,"29",NA,NA,"SUBJ","1",1,"undefined",9,2,0.8
4.643033333,"110",NA,NA,"FILL","1",2,"undefined",9,2,1
4.643033333,"125",NA,NA,"UNGRAM","1",3,"undefined",9,2,0.66
4.643033333,"28",NA,NA,"CNPC","1",4,"undefined",9,2,0.83
4.643033333,"30",NA,NA,"WH","1",5,"undefined",9,2,0.64
4.643033333,"121",NA,NA,"UNGRAM","1",6,"undefined",9,9,0.88
4.643033333,"106",NA,NA,"FILL","1",7,"undefined",9,9,0.96
4.643033333,"18",NA,NA,"WH","1",8,"undefined",9,9,0.69
4.643033333,"17",NA,NA,"SUBJ","1",9,"undefined",9,9,0.86
4.643033333,"16",NA,NA,"CNPC","1",10,"undefined",9,9,0.7
4.643033333,"11",NA,NA,"SUBJ","1",11,"undefined",9,10,0.85
4.643033333,"119",NA,NA,"UNGRAM","1",12,"undefined",9,10,0.76
4.643033333,"104",NA,NA,"FILL","1",13,"undefined",9,10,0.88
4.643033333,"12",NA,NA,"WH","1",14,"undefined",9,10,0.62
4.643033333,"10",NA,NA,"CNPC","1",15,"undefined",9,10,0.99
4.643033333,"105",NA,NA,"FILL","1",16,"undefined",9,11,1
4.643033333,"120",NA,NA,"UNGRAM","1",17,"undefined",9,11,0.88
4.643033333,"14",NA,NA,"SUBJ","1",18,"undefined",9,11,0.6
4.643033333,"13",NA,NA,"CNPC","1",19,"undefined",9,11,0.81
4.643033333,"15",NA,NA,"WH","1",20,"undefined",9,11,0.67
4.643033333,"118",NA,NA,"UNGRAM","1",21,"undefined",9,12,0.8
4.643033333,"103",NA,NA,"FILL","1",22,"undefined",9,12,0.96
4.643033333,"8",NA,NA,"SUBJ","1",23,"undefined",9,12,0.43
4.643033333,"9",NA,NA,"WH","1",24,"undefined",9,12,0.7
4.643033333,"7",NA,NA,"CNPC","1",25,"undefined",9,12,0.56
4.643033333,"101",NA,NA,"FILL","1",26,"undefined",9,13,0.79
4.643033333,"116",NA,NA,"UNGRAM","1",27,"undefined",9,13,0.69
4.643033333,"2",NA,NA,"SUBJ","1",28,"undefined",9,13,0.23
4.643033333,"1",NA,NA,"CNPC","1",29,"undefined",9,13,0.75
4.643033333,"3",NA,NA,"WH","1",30,"undefined",9,13,0.9
4.643033333,"114",NA,NA,"FILL","1",31,"undefined",9,14,0.96
4.643033333,"41",NA,NA,"SUBJ","1",32,"undefined",9,14,0.35
4.643033333,"42",NA,NA,"WH","1",33,"undefined",9,14,0.88
4.643033333,"40",NA,NA,"CNPC","1",34,"undefined",9,14,0.73
4.643033333,"129",NA,NA,"UNGRAM","1",35,"undefined",9,14,0.32
4.643033333,"27",NA,NA,"WH","1",36,"undefined",9,15,0.83
4.643033333,"26",NA,NA,"SUBJ","1",37,"undefined",9,15,0.2
4.643033333,"109",NA,NA,"FILL","1",38,"undefined",9,15,0.85
4.643033333,"124",NA,NA,"UNGRAM","1",39,"undefined",9,15,0.21
4.643033333,"25",NA,NA,"CNPC","1",40,"undefined",9,15,0.92
4.643033333,"43",NA,NA,"CNPC","1",41,"undefined",9,16,0.13
4.643033333,"44",NA,NA,"SUBJ","1",42,"undefined",9,16,0.77
4.643033333,"45",NA,NA,"WH","1",43,"undefined",9,16,0.86
4.643033333,"115",NA,NA,"FILL","1",44,"undefined",9,16,1
4.643033333,"130",NA,NA,"UNGRAM","1",45,"undefined",9,16,0.94
4.643033333,"102",NA,NA,"FILL","1",46,"undefined",9,3,1
4.643033333,"117",NA,NA,"UNGRAM","1",47,"undefined",9,3,1
4.643033333,"4",NA,NA,"CNPC","1",48,"undefined",9,3,0.76
4.643033333,"6",NA,NA,"WH","1",49,"undefined",9,3,0.9
4.643033333,"5",NA,NA,"SUBJ","1",50,"undefined",9,3,0.48
4.643033333,"23",NA,NA,"SUBJ","1",51,"undefined",9,4,0.12
4.643033333,"22",NA,NA,"CNPC","1",52,"undefined",9,4,0.83
4.643033333,"108",NA,NA,"FILL","1",53,"undefined",9,4,0.8
4.643033333,"123",NA,NA,"UNGRAM","1",54,"undefined",9,4,0.81
4.643033333,"24",NA,NA,"WH","1",55,"undefined",9,4,0.31
4.643033333,"31",NA,NA,"CNPC","1",56,"undefined",9,5,0.93
4.643033333,"111",NA,NA,"FILL","1",57,"undefined",9,5,0.64
4.643033333,"32",NA,NA,"SUBJ","1",58,"undefined",9,5,0.75
4.643033333,"33",NA,NA,"WH","1",59,"undefined",9,5,0.61
4.643033333,"126",NA,NA,"UNGRAM","1",60,"undefined",9,5,0.88
4.643033333,"128",NA,NA,"UNGRAM","1",61,"undefined",9,6,0.1
4.643033333,"38",NA,NA,"SUBJ","1",62,"undefined",9,6,0.76
4.643033333,"37",NA,NA,"CNPC","1",63,"undefined",9,6,0.83
4.643033333,"113",NA,NA,"FILL","1",64,"undefined",9,6,0.68
4.643033333,"39",NA,NA,"WH","1",65,"undefined",9,6,0.84
4.643033333,"36",NA,NA,"WH","1",66,"undefined",9,7,0.6
4.643033333,"34",NA,NA,"CNPC","1",67,"undefined",9,7,0.85
4.643033333,"112",NA,NA,"FILL","1",68,"undefined",9,7,0.84
4.643033333,"35",NA,NA,"SUBJ","1",69,"undefined",9,7,0.93
4.643033333,"127",NA,NA,"UNGRAM","1",70,"undefined",9,7,0.7
4.643033333,"122",NA,NA,"UNGRAM","1",71,"undefined",9,8,0.8
4.643033333,"21",NA,NA,"WH","1",72,"undefined",9,8,0.38
4.643033333,"20",NA,NA,"SUBJ","1",73,"undefined",9,8,0.91
4.643033333,"19",NA,NA,"CNPC","1",74,"undefined",9,8,0.68
4.643033333,"107",NA,NA,"FILL","1",75,"undefined",9,8,0.82
9.840066667,"38",NA,NA,"SUBJ","1",1,"undefined",10,2,0.09
9.840066667,"39",NA,NA,"WH","1",2,"undefined",10,2,0.99
