Answer.time_in_minutes,block_sequence,workerid,response,trial_sequence_total,Answer.condition,condition,first_response_value,wrong_attempts,list_number,item_number
21.309283333333333,9,4,0.39,54,undefined,CNPC,,,1,10
21.309283333333333,9,4,0.31,55,undefined,WH,,,1,12
21.309283333333333,9,4,1,56,undefined,FILL,,,1,104
21.309283333333333,9,4,0.27,57,undefined,SUBJ,,,1,11
21.309283333333333,9,4,1,58,undefined,FILL,,,1,134
21.309283333333333,9,4,0.14,59,undefined,UNGRAM,,,99,994
21.309283333333333,9,4,1,60,undefined,FILL,,,99,994
21.309283333333333,10,4,1,61,undefined,FILL,,,1,143
21.309283333333333,10,4,0.27,62,undefined,SUBJ,,,1,38
21.309283333333333,10,4,0.27,63,undefined,CNPC,,,1,37
21.309283333333333,10,4,0.25,64,undefined,FILL,,,1,113
21.309283333333333,10,4,0.22,65,undefined,WH,,,1,39
21.309283333333333,10,4,1,66,undefined,FILL,,,1,128
21.309283333333333,11,4,1,67,undefined,FILL,,,1,138
21.309283333333333,11,4,0.16,68,undefined,FILL,,,1,108
21.309283333333333,11,4,0.21,69,undefined,CNPC,,,1,22
21.309283333333333,11,4,0.29,70,undefined,SUBJ,,,1,23
21.309283333333333,11,4,0.25,71,undefined,WH,,,1,24
21.309283333333333,11,4,1,72,undefined,FILL,,,1,123
21.309283333333333,12,4,0.21,73,undefined,SUBJ,,,1,20
21.309283333333333,12,4,1,74,undefined,FILL,,,1,107
21.309283333333333,12,4,1,75,undefined,FILL,,,1,137
21.309283333333333,12,4,0.98,76,undefined,FILL,,,1,122
21.309283333333333,12,4,0.19,77,undefined,CNPC,,,1,19
21.309283333333333,12,4,0.21,78,undefined,WH,,,1,21
21.309283333333333,13,4,0.25,79,undefined,CNPC,,,1,16
21.309283333333333,13,4,1,80,undefined,FILL,,,1,121
21.309283333333333,13,4,0.57,81,undefined,SUBJ,,,1,17
21.309283333333333,13,4,1,82,undefined,FILL,,,1,136
21.309283333333333,13,4,0.2,83,undefined,WH,,,1,18
21.309283333333333,13,4,1,84,undefined,FILL,,,1,106
21.309283333333333,14,4,1,85,undefined,FILL,,,1,131
21.309283333333333,14,4,0.25,86,undefined,SUBJ,,,1,2
21.309283333333333,14,4,0.19,87,undefined,FILL,,,1,101
21.309283333333333,14,4,0.19,88,undefined,WH,,,1,3
21.309283333333333,14,4,0.99,89,undefined,FILL,,,1,116
21.309283333333333,14,4,0.31,90,undefined,CNPC,,,1,1
21.309283333333333,14,4,0.28,91,undefined,UNGRAM,,,99,991
21.309283333333333,14,4,1,92,undefined,FILL,,,99,991
21.309283333333333,15,4,0.24,93,undefined,CNPC,,,1,40
21.309283333333333,15,4,1,94,undefined,FILL,,,1,144
21.309283333333333,15,4,0.13,95,undefined,WH,,,1,42
21.309283333333333,15,4,1,96,undefined,FILL,,,1,129
21.309283333333333,15,4,0.23,97,undefined,FILL,,,1,114
21.309283333333333,15,4,0.27,98,undefined,SUBJ,,,1,41
17.89715,practice,5,1,0,undefined,practice_good,,0,practice,practice_good
17.89715,practice,5,0,0,undefined,practice_bad,,0,practice,practice_bad
17.89715,1,5,1,1,undefined,FILL,,,1,116
17.89715,1,5,1,2,undefined,FILL,,,1,131
17.89715,1,5,0.44,3,undefined,SUBJ,,,1,2
17.89715,1,5,0.38,4,undefined,CNPC,,,1,1
17.89715,1,5,1,5,undefined,FILL,,,1,101
17.89715,1,5,0.79,6,undefined,WH,,,1,3
17.89715,1,5,0,7,undefined,UNGRAM,,,99,991
17.89715,1,5,1,8,undefined,FILL,,,99,991
17.89715,2,5,0.88,9,undefined,WH,,,1,6
17.89715,2,5,1,10,undefined,FILL,,,1,117
17.89715,2,5,0.71,11,undefined,SUBJ,,,1,5
17.89715,2,5,1,12,undefined,FILL,,,1,102
17.89715,2,5,1,13,undefined,FILL,,,1,132
17.89715,2,5,0.43,14,undefined,CNPC,,,1,4
17.89715,2,5,0,15,undefined,UNGRAM,,,99,992
17.89715,2,5,1,16,undefined,FILL,,,99,992
17.89715,3,5,0.43,17,undefined,SUBJ,,,1,14
17.89715,3,5,1,18,undefined,FILL,,,1,135
17.89715,3,5,1,19,undefined,FILL,,,1,120
17.89715,3,5,0.49,20,undefined,CNPC,,,1,13
17.89715,3,5,1,21,undefined,FILL,,,1,105
17.89715,3,5,0.84,22,undefined,WH,,,1,15
17.89715,4,5,1,23,undefined,FILL,,,1,136
17.89715,4,5,1,24,undefined,FILL,,,1,106
17.89715,4,5,0.81,25,undefined,SUBJ,,,1,17
17.89715,4,5,0.6,26,undefined,CNPC,,,1,16
17.89715,4,5,1,27,undefined,WH,,,1,18
17.89715,4,5,1,28,undefined,FILL,,,1,121
17.89715,5,5,1,29,undefined,FILL,,,1,144
17.89715,5,5,0.81,30,undefined,FILL,,,1,114
17.89715,5,5,1,31,undefined,WH,,,1,42
17.89715,5,5,0.31,32,undefined,SUBJ,,,1,41
17.89715,5,5,1,33,undefined,CNPC,,,1,40
17.89715,5,5,1,34,undefined,FILL,,,1,129
17.89715,6,5,1,35,undefined,FILL,,,1,113
17.89715,6,5,0.45,36,undefined,SUBJ,,,1,38
17.89715,6,5,1,37,undefined,FILL,,,1,143
17.89715,6,5,1,38,undefined,CNPC,,,1,37
17.89715,6,5,0.84,39,undefined,WH,,,1,39
17.89715,6,5,1,40,undefined,FILL,,,1,128
17.89715,7,5,1,41,undefined,FILL,,,1,119
17.89715,7,5,0.73,42,undefined,CNPC,,,1,10
17.89715,7,5,1,43,undefined,FILL,,,1,134
17.89715,7,5,0.49,44,undefined,SUBJ,,,1,11
17.89715,7,5,0.84,45,undefined,WH,,,1,12
17.89715,7,5,1,46,undefined,FILL,,,1,104
17.89715,7,5,0,47,undefined,UNGRAM,,,99,994
17.89715,7,5,1,48,undefined,FILL,,,99,994
17.89715,8,5,1,49,undefined,FILL,,,1,112
17.89715,8,5,0.49,50,undefined,CNPC,,,1,34
17.89715,8,5,0.38,51,undefined,SUBJ,,,1,35
17.89715,8,5,1,52,undefined,FILL,,,1,127
17.89715,8,5,1,53,undefined,FILL,,,1,142
17.89715,8,5,1,54,undefined,WH,,,1,36
17.89715,9,5,0.53,55,undefined,CNPC,,,1,25
17.89715,9,5,1,56,undefined,FILL,,,1,139
17.89715,9,5,1,57,undefined,FILL,,,1,124
17.89715,9,5,1,58,undefined,FILL,,,1,109
17.89715,9,5,1,59,undefined,WH,,,1,27
17.89715,9,5,0.43,60,undefined,SUBJ,,,1,26
17.89715,10,5,0.79,61,undefined,CNPC,,,1,43
17.89715,10,5,1,62,undefined,FILL,,,1,130
17.89715,10,5,0.49,63,undefined,SUBJ,,,1,44
17.89715,10,5,1,64,undefined,FILL,,,1,145
17.89715,10,5,0.9,65,undefined,WH,,,1,45
17.89715,10,5,1,66,undefined,FILL,,,1,115
17.89715,11,5,1,67,undefined,FILL,,,1,123
17.89715,11,5,0.89,68,undefined,SUBJ,,,1,23
17.89715,11,5,0.94,69,undefined,WH,,,1,24
17.89715,11,5,0.45,70,undefined,CNPC,,,1,22
17.89715,11,5,1,71,undefined,FILL,,,1,108
17.89715,11,5,1,72,undefined,FILL,,,1,138
17.89715,12,5,1,73,undefined,FILL,,,1,141
17.89715,12,5,0.5,74,undefined,SUBJ,,,1,32
17.89715,12,5,0.72,75,undefined,WH,,,1,33
17.89715,12,5,1,76,undefined,FILL,,,1,111
17.89715,12,5,1,77,undefined,FILL,,,1,126
17.89715,12,5,0.45,78,undefined,CNPC,,,1,31
17.89715,13,5,1,79,undefined,FILL,,,1,103
17.89715,13,5,1,80,undefined,WH,,,1,9
17.89715,13,5,1,81,undefined,FILL,,,1,133
17.89715,13,5,0.48,82,undefined,CNPC,,,1,7
17.89715,13,5,1,83,undefined,FILL,,,1,118
17.89715,13,5,0.6,84,undefined,SUBJ,,,1,8
17.89715,13,5,0,85,undefined,UNGRAM,,,99,993
17.89715,13,5,0.63,86,undefined,FILL,,,99,993
17.89715,14,5,1,87,undefined,FILL,,,1,107
17.89715,14,5,0.44,88,undefined,SUBJ,,,1,20
17.89715,14,5,1,89,undefined,WH,,,1,21
17.89715,14,5,1,90,undefined,FILL,,,1,122
17.89715,14,5,0.52,91,undefined,CNPC,,,1,19
17.89715,14,5,1,92,undefined,FILL,,,1,137
17.89715,15,5,1,93,undefined,FILL,,,1,140
17.89715,15,5,0.46,94,undefined,SUBJ,,,1,29
17.89715,15,5,0.56,95,undefined,CNPC,,,1,28
17.89715,15,5,1,96,undefined,FILL,,,1,125
17.89715,15,5,0.88,97,undefined,WH,,,1,30
17.89715,15,5,1,98,undefined,FILL,,,1,110
15.698616666666666,practice,6,1,0,undefined,practice_good,,0,practice,practice_good
15.698616666666666,practice,6,0.05,0,undefined,practice_bad,,0,practice,practice_bad
15.698616666666666,1,6,0.96,1,undefined,FILL,,,1,137
15.698616666666666,1,6,0.09,2,undefined,CNPC,,,1,19
15.698616666666666,1,6,0.76,3,undefined,FILL,,,1,107
15.698616666666666,1,6,0.06,4,undefined,SUBJ,,,1,20
15.698616666666666,1,6,0.76,5,undefined,WH,,,1,21
15.698616666666666,1,6,0.96,6,undefined,FILL,,,1,122
15.698616666666666,2,6,0.23,7,undefined,WH,,,1,45
15.698616666666666,2,6,0.07,8,undefined,SUBJ,,,1,44
15.698616666666666,2,6,0.76,9,undefined,FILL,,,1,115
15.698616666666666,2,6,0.96,10,undefined,CNPC,,,1,43
15.698616666666666,2,6,0.99,11,undefined,FILL,,,1,130
15.698616666666666,2,6,0.91,12,undefined,FILL,,,1,145
15.698616666666666,3,6,0.97,13,undefined,FILL,,,1,141
15.698616666666666,3,6,0.2,14,undefined,CNPC,,,1,31
15.698616666666666,3,6,0.02,15,undefined,WH,,,1,33
15.698616666666666,3,6,0.14,16,undefined,SUBJ,,,1,32
15.698616666666666,3,6,0.95,17,undefined,FILL,,,1,126
15.698616666666666,3,6,0.86,18,undefined,FILL,,,1,111
15.698616666666666,4,6,0.58,19,undefined,SUBJ,,,1,5
15.698616666666666,4,6,0.95,20,undefined,FILL,,,1,132
15.698616666666666,4,6,0.35,21,undefined,CNPC,,,1,4
15.698616666666666,4,6,1,22,undefined,FILL,,,1,117
15.698616666666666,4,6,0.95,23,undefined,FILL,,,1,102
15.698616666666666,4,6,0.13,24,undefined,WH,,,1,6
15.698616666666666,4,6,0.01,25,undefined,UNGRAM,,,99,992
15.698616666666666,4,6,0.96,26,undefined,FILL,,,99,992
15.698616666666666,5,6,0.11,27,undefined,SUBJ,,,1,38
15.698616666666666,5,6,0.99,28,undefined,FILL,,,1,143
15.698616666666666,5,6,0.93,29,undefined,FILL,,,1,113
15.698616666666666,5,6,0.98,30,undefined,FILL,,,1,128
15.698616666666666,5,6,0.59,31,undefined,CNPC,,,1,37
15.698616666666666,5,6,0.37,32,undefined,WH,,,1,39
15.698616666666666,6,6,0.98,33,undefined,FILL,,,1,139
15.698616666666666,6,6,0.21,34,undefined,CNPC,,,1,25
15.698616666666666,6,6,0.88,35,undefined,WH,,,1,27
15.698616666666666,6,6,0.97,36,undefined,FILL,,,1,109
15.698616666666666,6,6,0.96,37,undefined,FILL,,,1,124
15.698616666666666,6,6,0.44,38,undefined,SUBJ,,,1,26
15.698616666666666,7,6,0.93,39,undefined,FILL,,,1,123
15.698616666666666,7,6,0.14,40,undefined,WH,,,1,24
15.698616666666666,7,6,0.17,41,undefined,SUBJ,,,1,23
15.698616666666666,7,6,0.96,42,undefined,FILL,,,1,108
15.698616666666666,7,6,1,43,undefined,FILL,,,1,138
15.698616666666666,7,6,0.22,44,undefined,CNPC,,,1,22
15.698616666666666,8,6,0.32,45,undefined,WH,,,1,42
15.698616666666666,8,6,0.62,46,undefined,CNPC,,,1,40
15.698616666666666,8,6,0.22,47,undefined,SUBJ,,,1,41
15.698616666666666,8,6,0.96,48,undefined,FILL,,,1,129
15.698616666666666,8,6,0.7,49,undefined,FILL,,,1,114
15.698616666666666,8,6,0.97,50,undefined,FILL,,,1,144
15.698616666666666,9,6,0.78,51,undefined,FILL,,,1,120
15.698616666666666,9,6,0.2,52,undefined,WH,,,1,15
15.698616666666666,9,6,0.92,53,undefined,FILL,,,1,105
15.698616666666666,9,6,0.97,54,undefined,FILL,,,1,135
15.698616666666666,9,6,0.32,55,undefined,SUBJ,,,1,14
15.698616666666666,9,6,0.86,56,undefined,CNPC,,,1,13
15.698616666666666,10,6,0.35,57,undefined,WH,,,1,36
15.698616666666666,10,6,0.96,58,undefined,FILL,,,1,127
15.698616666666666,10,6,0.95,59,undefined,CNPC,,,1,34
15.698616666666666,10,6,0.96,60,undefined,FILL,,,1,112
15.698616666666666,10,6,0.98,61,undefined,FILL,,,1,142
15.698616666666666,10,6,0.19,62,undefined,SUBJ,,,1,35
15.698616666666666,11,6,0.96,63,undefined,FILL,,,1,133
15.698616666666666,11,6,0.98,64,undefined,FILL,,,1,118
15.698616666666666,11,6,0.31,65,undefined,WH,,,1,9
15.698616666666666,11,6,0.07,66,undefined,SUBJ,,,1,8
15.698616666666666,11,6,0.92,67,undefined,CNPC,,,1,7
15.698616666666666,11,6,0.64,68,undefined,FILL,,,1,103
15.698616666666666,11,6,0.09,69,undefined,UNGRAM,,,99,993
15.698616666666666,11,6,0.94,70,undefined,FILL,,,99,993
15.698616666666666,12,6,0.97,71,undefined,FILL,,,1,101
15.698616666666666,12,6,0.11,72,undefined,SUBJ,,,1,2
15.698616666666666,12,6,0.9,73,undefined,FILL,,,1,131
15.698616666666666,12,6,0.96,74,undefined,FILL,,,1,116
15.698616666666666,12,6,0.24,75,undefined,CNPC,,,1,1
15.698616666666666,12,6,0.72,76,undefined,WH,,,1,3
15.698616666666666,12,6,0,77,undefined,UNGRAM,,,99,991
15.698616666666666,12,6,0.97,78,undefined,FILL,,,99,991
15.698616666666666,13,6,0.97,79,undefined,FILL,,,1,136
15.698616666666666,13,6,0.91,80,undefined,FILL,,,1,106
15.698616666666666,13,6,0.11,81,undefined,SUBJ,,,1,17
15.698616666666666,13,6,0.86,82,undefined,FILL,,,1,121
15.698616666666666,13,6,0.36,83,undefined,WH,,,1,18
15.698616666666666,13,6,0.8,84,undefined,CNPC,,,1,16
15.698616666666666,14,6,0.89,85,undefined,CNPC,,,1,28
15.698616666666666,14,6,0.17,86,undefined,FILL,,,1,140
15.698616666666666,14,6,0.05,87,undefined,SUBJ,,,1,29
15.698616666666666,14,6,0.84,88,undefined,WH,,,1,30
15.698616666666666,14,6,0.97,89,undefined,FILL,,,1,125
15.698616666666666,14,6,1,90,undefined,FILL,,,1,110
15.698616666666666,15,6,1,91,undefined,CNPC,,,1,10
15.698616666666666,15,6,0.33,92,undefined,SUBJ,,,1,11
15.698616666666666,15,6,0.75,93,undefined,WH,,,1,12
15.698616666666666,15,6,0.95,94,undefined,FILL,,,1,119
15.698616666666666,15,6,1,95,undefined,FILL,,,1,104
15.698616666666666,15,6,0.97,96,undefined,FILL,,,1,134
15.698616666666666,15,6,0,97,undefined,UNGRAM,,,99,994
15.698616666666666,15,6,0.98,98,undefined,FILL,,,99,994
15.62935,practice,7,0.91,0,undefined,practice_good,,0,practice,practice_good
15.62935,practice,7,0.03,0,undefined,practice_bad,,0,practice,practice_bad
15.62935,1,7,0.95,1,undefined,FILL,,,1,135
15.62935,1,7,0.73,2,undefined,FILL,,,1,105
15.62935,1,7,0.16,3,undefined,WH,,,1,15
15.62935,1,7,0.08,4,undefined,SUBJ,,,1,14
15.62935,1,7,0.49,5,undefined,CNPC,,,1,13
15.62935,1,7,0.02,6,undefined,FILL,,,1,120
15.62935,2,7,0.92,7,undefined,FILL,,,1,102
15.62935,2,7,0.36,8,undefined,WH,,,1,6
15.62935,2,7,0.49,9,undefined,SUBJ,,,1,5
15.62935,2,7,0.98,10,undefined,FILL,,,1,132
15.62935,2,7,0.23,11,undefined,CNPC,,,1,4
15.62935,2,7,0.97,12,undefined,FILL,,,1,117
15.62935,2,7,0,13,undefined,UNGRAM,,,99,992
15.62935,2,7,0.92,14,undefined,FILL,,,99,992
15.62935,3,7,0.21,15,undefined,WH,,,1,42
15.62935,3,7,0.93,16,undefined,FILL,,,1,144
15.62935,3,7,0.39,17,undefined,SUBJ,,,1,41
15.62935,3,7,0.46,18,undefined,FILL,,,1,114
15.62935,3,7,0.96,19,undefined,FILL,,,1,129
15.62935,3,7,0.11,20,undefined,CNPC,,,1,40
15.62935,4,7,0.9,21,undefined,FILL,,,1,136
15.62935,4,7,0.18,22,undefined,SUBJ,,,1,17
15.62935,4,7,0.88,23,undefined,FILL,,,1,121
15.62935,4,7,0.63,24,undefined,FILL,,,1,106
15.62935,4,7,0.13,25,undefined,CNPC,,,1,16
15.62935,4,7,0.4,26,undefined,WH,,,1,18
15.62935,5,7,0.44,27,undefined,WH,,,1,36
15.62935,5,7,0.1,28,undefined,FILL,,,1,112
15.62935,5,7,0.93,29,undefined,FILL,,,1,142
15.62935,5,7,0.32,30,undefined,CNPC,,,1,34
15.62935,5,7,0.31,31,undefined,SUBJ,,,1,35
15.62935,5,7,0.78,32,undefined,FILL,,,1,127
15.62935,6,7,0.95,33,undefined,FILL,,,1,140
15.62935,6,7,0.33,34,undefined,CNPC,,,1,28
15.62935,6,7,0.85,35,undefined,FILL,,,1,110
15.62935,6,7,0.4,36,undefined,WH,,,1,30
15.62935,6,7,0.75,37,undefined,FILL,,,1,125
15.62935,6,7,0.43,38,undefined,SUBJ,,,1,29
15.62935,7,7,0.61,39,undefined,FILL,,,1,113
15.62935,7,7,0.16,40,undefined,WH,,,1,39
15.62935,7,7,0.89,41,undefined,FILL,,,1,143
15.62935,7,7,0.94,42,undefined,FILL,,,1,128
15.62935,7,7,0.03,43,undefined,SUBJ,,,1,38
15.62935,7,7,0.06,44,undefined,CNPC,,,1,37
15.62935,8,7,0.23,45,undefined,WH,,,1,3
15.62935,8,7,0.59,46,undefined,SUBJ,,,1,2
15.62935,8,7,0.72,47,undefined,FILL,,,1,131
15.62935,8,7,0.99,48,undefined,FILL,,,1,116
15.62935,8,7,0.87,49,undefined,FILL,,,1,101
15.62935,8,7,0.1,50,undefined,CNPC,,,1,1
15.62935,8,7,0,51,undefined,UNGRAM,,,99,991
15.62935,8,7,0.81,52,undefined,FILL,,,99,991
15.62935,9,7,0.97,53,undefined,FILL,,,1,124
15.62935,9,7,0.6,54,undefined,FILL,,,1,109
15.62935,9,7,0.5,55,undefined,SUBJ,,,1,26
15.62935,9,7,0.9,56,undefined,FILL,,,1,139
15.62935,9,7,0.58,57,undefined,WH,,,1,27
15.62935,9,7,0.51,58,undefined,CNPC,,,1,25
15.62935,10,7,0.47,59,undefined,WH,,,1,21
15.62935,10,7,0.79,60,undefined,FILL,,,1,137
15.62935,10,7,0.21,61,undefined,CNPC,,,1,19
15.62935,10,7,0.89,62,undefined,FILL,,,1,122
15.62935,10,7,0.95,63,undefined,FILL,,,1,107
15.62935,10,7,0.58,64,undefined,SUBJ,,,1,20
15.62935,11,7,0.91,65,undefined,FILL,,,1,118
15.62935,11,7,0.28,66,undefined,CNPC,,,1,7
15.62935,11,7,0.26,67,undefined,WH,,,1,9
15.62935,11,7,0.6,68,undefined,SUBJ,,,1,8
15.62935,11,7,0.94,69,undefined,FILL,,,1,133
15.62935,11,7,0.84,70,undefined,FILL,,,1,103
15.62935,11,7,0,71,undefined,UNGRAM,,,99,993
15.62935,11,7,0.88,72,undefined,FILL,,,99,993
15.62935,12,7,0.24,73,undefined,CNPC,,,1,43
15.62935,12,7,0.67,74,undefined,WH,,,1,45
15.62935,12,7,0.99,75,undefined,FILL,,,1,145
15.62935,12,7,0.96,76,undefined,FILL,,,1,130
15.62935,12,7,0.52,77,undefined,FILL,,,1,115
15.62935,12,7,0.41,78,undefined,SUBJ,,,1,44
15.62935,13,7,0.61,79,undefined,SUBJ,,,1,11
15.62935,13,7,1,80,undefined,FILL,,,1,119
15.62935,13,7,0.86,81,undefined,FILL,,,1,104
15.62935,13,7,0.36,82,undefined,WH,,,1,12
15.62935,13,7,0.83,83,undefined,FILL,,,1,134
15.62935,13,7,0.21,84,undefined,CNPC,,,1,10
15.62935,13,7,0,85,undefined,UNGRAM,,,99,994
15.62935,13,7,0.99,86,undefined,FILL,,,99,994
15.62935,14,7,0.56,87,undefined,SUBJ,,,1,32
15.62935,14,7,0.96,88,undefined,FILL,,,1,126
15.62935,14,7,0.99,89,undefined,FILL,,,1,141
15.62935,14,7,0.31,90,undefined,CNPC,,,1,31
15.62935,14,7,0.34,91,undefined,WH,,,1,33
15.62935,14,7,0.63,92,undefined,FILL,,,1,111
15.62935,15,7,0.95,93,undefined,FILL,,,1,123
15.62935,15,7,1,94,undefined,FILL,,,1,138
15.62935,15,7,0.62,95,undefined,SUBJ,,,1,23
15.62935,15,7,1,96,undefined,FILL,,,1,108
15.62935,15,7,0.45,97,undefined,CNPC,,,1,22
15.62935,15,7,0.54,98,undefined,WH,,,1,24
11.882616666666667,practice,8,0.89,0,undefined,practice_good,,0,practice,practice_good
11.882616666666667,practice,8,0.16,0,undefined,practice_bad,,0,practice,practice_bad
11.882616666666667,1,8,0.39,1,undefined,WH,,,1,3
11.882616666666667,1,8,0.86,2,undefined,FILL,,,1,101
11.882616666666667,1,8,0.87,3,undefined,FILL,,,1,116
11.882616666666667,1,8,0.54,4,undefined,CNPC,,,1,1
11.882616666666667,1,8,0.14,5,undefined,SUBJ,,,1,2
11.882616666666667,1,8,0.91,6,undefined,FILL,,,1,131
11.882616666666667,1,8,0.15,7,undefined,UNGRAM,,,99,991
11.882616666666667,1,8,0.7,8,undefined,FILL,,,99,991
11.882616666666667,2,8,0.93,9,undefined,FILL,,,1,125
11.882616666666667,2,8,0.76,10,undefined,FILL,,,1,140
11.882616666666667,2,8,0.66,11,undefined,CNPC,,,1,28
11.882616666666667,2,8,0.22,12,undefined,SUBJ,,,1,29
11.882616666666667,2,8,0.89,13,undefined,FILL,,,1,110
11.882616666666667,2,8,0.29,14,undefined,WH,,,1,30
11.882616666666667,3,8,0.88,15,undefined,FILL,,,1,117
11.882616666666667,3,8,0.38,16,undefined,WH,,,1,6
11.882616666666667,3,8,0.12,17,undefined,SUBJ,,,1,5
11.882616666666667,3,8,0.95,18,undefined,FILL,,,1,132
11.882616666666667,3,8,0.92,19,undefined,FILL,,,1,102
11.882616666666667,3,8,0.37,20,undefined,CNPC,,,1,4
11.882616666666667,3,8,0.01,21,undefined,UNGRAM,,,99,992
11.882616666666667,3,8,0.94,22,undefined,FILL,,,99,992
11.882616666666667,4,8,0.45,23,undefined,FILL,,,1,115
11.882616666666667,4,8,0.93,24,undefined,FILL,,,1,145
11.882616666666667,4,8,0.27,25,undefined,SUBJ,,,1,44
11.882616666666667,4,8,0.37,26,undefined,CNPC,,,1,43
11.882616666666667,4,8,0.97,27,undefined,FILL,,,1,130
11.882616666666667,4,8,0.69,28,undefined,WH,,,1,45
11.882616666666667,5,8,0.33,29,undefined,SUBJ,,,1,26
11.882616666666667,5,8,0.91,30,undefined,FILL,,,1,124
11.882616666666667,5,8,0.33,31,undefined,CNPC,,,1,25
11.882616666666667,5,8,0.89,32,undefined,FILL,,,1,109
11.882616666666667,5,8,0.96,33,undefined,FILL,,,1,139
11.882616666666667,5,8,0.61,34,undefined,WH,,,1,27
11.882616666666667,6,8,0.35,35,undefined,CNPC,,,1,16
11.882616666666667,6,8,0.92,36,undefined,FILL,,,1,136
11.882616666666667,6,8,0.34,37,undefined,SUBJ,,,1,17
11.882616666666667,6,8,0.94,38,undefined,FILL,,,1,121
11.882616666666667,6,8,0.97,39,undefined,FILL,,,1,106
11.882616666666667,6,8,0.19,40,undefined,WH,,,1,18
11.882616666666667,7,8,0.31,41,undefined,SUBJ,,,1,32
11.882616666666667,7,8,0.95,42,undefined,FILL,,,1,126
11.882616666666667,7,8,0.98,43,undefined,FILL,,,1,141
11.882616666666667,7,8,0.56,44,undefined,WH,,,1,33
11.882616666666667,7,8,0.38,45,undefined,CNPC,,,1,31
11.882616666666667,7,8,0.9,46,undefined,FILL,,,1,111
11.882616666666667,8,8,0.9,47,undefined,FILL,,,1,144
11.882616666666667,8,8,0.65,48,undefined,CNPC,,,1,40
11.882616666666667,8,8,0.85,49,undefined,WH,,,1,42
11.882616666666667,8,8,0.11,50,undefined,SUBJ,,,1,41
11.882616666666667,8,8,0.77,51,undefined,FILL,,,1,114
11.882616666666667,8,8,0.94,52,undefined,FILL,,,1,129
11.882616666666667,9,8,0.34,53,undefined,CNPC,,,1,19
11.882616666666667,9,8,0.23,54,undefined,WH,,,1,21
11.882616666666667,9,8,0.94,55,undefined,FILL,,,1,107
11.882616666666667,9,8,0.85,56,undefined,FILL,,,1,122
11.882616666666667,9,8,0.15,57,undefined,SUBJ,,,1,20
11.882616666666667,9,8,0.9,58,undefined,FILL,,,1,137
11.882616666666667,10,8,0.97,59,undefined,FILL,,,1,103
11.882616666666667,10,8,0.98,60,undefined,FILL,,,1,133
11.882616666666667,10,8,0.22,61,undefined,CNPC,,,1,7
11.882616666666667,10,8,0.18,62,undefined,SUBJ,,,1,8
11.882616666666667,10,8,0.98,63,undefined,FILL,,,1,118
11.882616666666667,10,8,0.18,64,undefined,WH,,,1,9
11.882616666666667,10,8,0.11,65,undefined,UNGRAM,,,99,993
11.882616666666667,10,8,0.71,66,undefined,FILL,,,99,993
11.882616666666667,11,8,0.65,67,undefined,WH,,,1,15
11.882616666666667,11,8,0.88,68,undefined,FILL,,,1,120
11.882616666666667,11,8,0.36,69,undefined,SUBJ,,,1,14
11.882616666666667,11,8,0.88,70,undefined,FILL,,,1,105
11.882616666666667,11,8,0.78,71,undefined,FILL,,,1,135
11.882616666666667,11,8,0.28,72,undefined,CNPC,,,1,13
11.882616666666667,12,8,0.95,73,undefined,FILL,,,1,138
11.882616666666667,12,8,0.96,74,undefined,FILL,,,1,108
11.882616666666667,12,8,0.32,75,undefined,CNPC,,,1,22
11.882616666666667,12,8,0.98,76,undefined,FILL,,,1,123
11.882616666666667,12,8,0.34,77,undefined,WH,,,1,24
11.882616666666667,12,8,0.41,78,undefined,SUBJ,,,1,23
11.882616666666667,13,8,0.98,79,undefined,FILL,,,1,127
11.882616666666667,13,8,0.7,80,undefined,WH,,,1,36
11.882616666666667,13,8,0.95,81,undefined,FILL,,,1,112
11.882616666666667,13,8,0.62,82,undefined,CNPC,,,1,34
11.882616666666667,13,8,0.97,83,undefined,FILL,,,1,142
11.882616666666667,13,8,0.24,84,undefined,SUBJ,,,1,35
11.882616666666667,14,8,0.95,85,undefined,FILL,,,1,104
11.882616666666667,14,8,0.87,86,undefined,FILL,,,1,134
11.882616666666667,14,8,0.34,87,undefined,WH,,,1,12
11.882616666666667,14,8,0.19,88,undefined,SUBJ,,,1,11
11.882616666666667,14,8,0.92,89,undefined,FILL,,,1,119
11.882616666666667,14,8,0.94,90,undefined,CNPC,,,1,10
11.882616666666667,14,8,0.03,91,undefined,UNGRAM,,,99,994
11.882616666666667,14,8,0.98,92,undefined,FILL,,,99,994
11.882616666666667,15,8,0.33,93,undefined,FILL,,,1,113
11.882616666666667,15,8,0.96,94,undefined,FILL,,,1,143
11.882616666666667,15,8,0.57,95,undefined,WH,,,1,39
11.882616666666667,15,8,0.89,96,undefined,FILL,,,1,128
11.882616666666667,15,8,0.39,97,undefined,SUBJ,,,1,38
11.882616666666667,15,8,0.3,98,undefined,CNPC,,,1,37
6.756866666666666,practice,9,0.78,0,undefined,practice_good,,0,practice,practice_good
