Answer.time_in_minutes,item_number,first_response_value,wrong_attempts,condition,list_number,trial_sequence_total,Answer.condition,workerid,block_sequence,response
10.50275,5,,,SUBJ,1,27,undefined,4,6,0.12
,,,,,,,,,,
10.50275,4,,,CNPC,1,28,undefined,4,6,0.08
,,,,,,,,,,
10.50275,117,,,UNGRAM,1,29,undefined,4,6,0
,,,,,,,,,,
10.50275,102,,,FILL,1,30,undefined,4,6,0.95
,,,,,,,,,,
10.50275,112,,,FILL,1,31,undefined,4,7,0.94
,,,,,,,,,,
10.50275,127,,,UNGRAM,1,32,undefined,4,7,0
,,,,,,,,,,
10.50275,34,,,CNPC,1,33,undefined,4,7,0
,,,,,,,,,,
10.50275,36,,,WH,1,34,undefined,4,7,0.82
,,,,,,,,,,
10.50275,35,,,SUBJ,1,35,undefined,4,7,0.63
,,,,,,,,,,
10.50275,121,,,UNGRAM,1,36,undefined,4,8,0
,,,,,,,,,,
10.50275,18,,,WH,1,37,undefined,4,8,0.84
,,,,,,,,,,
10.50275,106,,,FILL,1,38,undefined,4,8,0.81
,,,,,,,,,,
10.50275,17,,,SUBJ,1,39,undefined,4,8,0.67
,,,,,,,,,,
10.50275,16,,,CNPC,1,40,undefined,4,8,0.15
,,,,,,,,,,
10.50275,9,,,WH,1,41,undefined,4,9,0.71
,,,,,,,,,,
10.50275,118,,,UNGRAM,1,42,undefined,4,9,0
,,,,,,,,,,
10.50275,103,,,FILL,1,43,undefined,4,9,1
,,,,,,,,,,
10.50275,8,,,SUBJ,1,44,undefined,4,9,0.64
,,,,,,,,,,
10.50275,7,,,CNPC,1,45,undefined,4,9,0.18
,,,,,,,,,,
10.50275,123,,,UNGRAM,1,46,undefined,4,10,0
,,,,,,,,,,
10.50275,24,,,WH,1,47,undefined,4,10,0.68
,,,,,,,,,,
10.50275,23,,,SUBJ,1,48,undefined,4,10,0.8
,,,,,,,,,,
10.50275,22,,,CNPC,1,49,undefined,4,10,0.16
,,,,,,,,,,
10.50275,108,,,FILL,1,50,undefined,4,10,1
,,,,,,,,,,
10.50275,110,,,FILL,1,51,undefined,4,11,1
,,,,,,,,,,
10.50275,29,,,SUBJ,1,52,undefined,4,11,0.73
,,,,,,,,,,
10.50275,125,,,UNGRAM,1,53,undefined,4,11,0
,,,,,,,,,,
10.50275,28,,,CNPC,1,54,undefined,4,11,0.74
,,,,,,,,,,
10.50275,30,,,WH,1,55,undefined,4,11,0.18
,,,,,,,,,,
10.50275,45,,,WH,1,56,undefined,4,12,0.78
,,,,,,,,,,
10.50275,44,,,SUBJ,1,57,undefined,4,12,0.7
,,,,,,,,,,
10.50275,130,,,UNGRAM,1,58,undefined,4,12,0
,,,,,,,,,,
10.50275,115,,,FILL,1,59,undefined,4,12,0.88
,,,,,,,,,,
10.50275,43,,,CNPC,1,60,undefined,4,12,0.2
,,,,,,,,,,
10.50275,10,,,CNPC,1,61,undefined,4,13,0.35
,,,,,,,,,,
10.50275,104,,,FILL,1,62,undefined,4,13,0.61
,,,,,,,,,,
10.50275,11,,,SUBJ,1,63,undefined,4,13,0.73
,,,,,,,,,,
10.50275,12,,,WH,1,64,undefined,4,13,0.13
,,,,,,,,,,
10.50275,119,,,UNGRAM,1,65,undefined,4,13,0.02
,,,,,,,,,,
10.50275,3,,,WH,1,66,undefined,4,14,0.87
,,,,,,,,,,
10.50275,101,,,FILL,1,67,undefined,4,14,1
,,,,,,,,,,
10.50275,116,,,UNGRAM,1,68,undefined,4,14,0
,,,,,,,,,,
10.50275,1,,,CNPC,1,69,undefined,4,14,0.21
,,,,,,,,,,
10.50275,2,,,SUBJ,1,70,undefined,4,14,0.7
,,,,,,,,,,
10.50275,20,,,SUBJ,1,71,undefined,4,15,0.8
,,,,,,,,,,
10.50275,21,,,WH,1,72,undefined,4,15,0.92
,,,,,,,,,,
10.50275,19,,,CNPC,1,73,undefined,4,15,0.08
,,,,,,,,,,
10.50275,107,,,FILL,1,74,undefined,4,15,0.9
,,,,,,,,,,
10.50275,122,,,UNGRAM,1,75,undefined,4,15,0
,,,,,,,,,,
16.0015,practice_good,,0,practice_good,practice,0,undefined,5,practice,1
,,,,,,,,,,
16.0015,practice_bad,,0,practice_bad,practice,0,undefined,5,practice,0
,,,,,,,,,,
16.0015,18,,,WH,1,1,undefined,5,1,0.65
,,,,,,,,,,
16.0015,106,,,FILL,1,2,undefined,5,1,1
,,,,,,,,,,
16.0015,16,,,CNPC,1,3,undefined,5,1,0.77
,,,,,,,,,,
16.0015,17,,,SUBJ,1,4,undefined,5,1,0
,,,,,,,,,,
16.0015,121,,,UNGRAM,1,5,undefined,5,1,0
,,,,,,,,,,
16.0015,129,,,UNGRAM,1,6,undefined,5,2,0
,,,,,,,,,,
16.0015,40,,,CNPC,1,7,undefined,5,2,1
,,,,,,,,,,
16.0015,114,,,FILL,1,8,undefined,5,2,0.99
,,,,,,,,,,
16.0015,41,,,SUBJ,1,9,undefined,5,2,0
,,,,,,,,,,
16.0015,42,,,WH,1,10,undefined,5,2,1
,,,,,,,,,,
16.0015,126,,,UNGRAM,1,11,undefined,5,3,0
,,,,,,,,,,
16.0015,32,,,SUBJ,1,12,undefined,5,3,0
,,,,,,,,,,
16.0015,33,,,WH,1,13,undefined,5,3,0.7
,,,,,,,,,,
16.0015,111,,,FILL,1,14,undefined,5,3,1
,,,,,,,,,,
16.0015,31,,,CNPC,1,15,undefined,5,3,1
,,,,,,,,,,
16.0015,44,,,SUBJ,1,16,undefined,5,4,0
,,,,,,,,,,
16.0015,45,,,WH,1,17,undefined,5,4,1
,,,,,,,,,,
16.0015,115,,,FILL,1,18,undefined,5,4,1
,,,,,,,,,,
16.0015,130,,,UNGRAM,1,19,undefined,5,4,0
,,,,,,,,,,
16.0015,43,,,CNPC,1,20,undefined,5,4,1
,,,,,,,,,,
16.0015,123,,,UNGRAM,1,21,undefined,5,5,0
,,,,,,,,,,
16.0015,108,,,FILL,1,22,undefined,5,5,1
,,,,,,,,,,
16.0015,24,,,WH,1,23,undefined,5,5,1
,,,,,,,,,,
16.0015,22,,,CNPC,1,24,undefined,5,5,0.22
,,,,,,,,,,
16.0015,23,,,SUBJ,1,25,undefined,5,5,1
,,,,,,,,,,
16.0015,128,,,UNGRAM,1,26,undefined,5,6,0
,,,,,,,,,,
16.0015,38,,,SUBJ,1,27,undefined,5,6,0.16
,,,,,,,,,,
16.0015,37,,,CNPC,1,28,undefined,5,6,0.18
,,,,,,,,,,
16.0015,39,,,WH,1,29,undefined,5,6,1
,,,,,,,,,,
16.0015,113,,,FILL,1,30,undefined,5,6,1
,,,,,,,,,,
16.0015,110,,,FILL,1,31,undefined,5,7,1
,,,,,,,,,,
16.0015,29,,,SUBJ,1,32,undefined,5,7,0.54
,,,,,,,,,,
16.0015,28,,,CNPC,1,33,undefined,5,7,1
,,,,,,,,,,
16.0015,30,,,WH,1,34,undefined,5,7,1
,,,,,,,,,,
16.0015,125,,,UNGRAM,1,35,undefined,5,7,0
,,,,,,,,,,
16.0015,122,,,UNGRAM,1,36,undefined,5,8,0
,,,,,,,,,,
16.0015,19,,,CNPC,1,37,undefined,5,8,0.26
,,,,,,,,,,
16.0015,20,,,SUBJ,1,38,undefined,5,8,1
,,,,,,,,,,
16.0015,107,,,FILL,1,39,undefined,5,8,1
,,,,,,,,,,
16.0015,21,,,WH,1,40,undefined,5,8,1
,,,,,,,,,,
16.0015,3,,,WH,1,41,undefined,5,9,1
,,,,,,,,,,
16.0015,101,,,FILL,1,42,undefined,5,9,1
,,,,,,,,,,
16.0015,1,,,CNPC,1,43,undefined,5,9,1
,,,,,,,,,,
16.0015,116,,,UNGRAM,1,44,undefined,5,9,0
,,,,,,,,,,
16.0015,2,,,SUBJ,1,45,undefined,5,9,0.52
,,,,,,,,,,
16.0015,15,,,WH,1,46,undefined,5,10,1
,,,,,,,,,,
16.0015,120,,,UNGRAM,1,47,undefined,5,10,0
,,,,,,,,,,
16.0015,13,,,CNPC,1,48,undefined,5,10,1
,,,,,,,,,,
16.0015,105,,,FILL,1,49,undefined,5,10,1
,,,,,,,,,,
16.0015,14,,,SUBJ,1,50,undefined,5,10,1
,,,,,,,,,,
16.0015,104,,,FILL,1,51,undefined,5,11,1
,,,,,,,,,,
16.0015,12,,,WH,1,52,undefined,5,11,1
,,,,,,,,,,
16.0015,10,,,CNPC,1,53,undefined,5,11,1
,,,,,,,,,,
16.0015,11,,,SUBJ,1,54,undefined,5,11,1
,,,,,,,,,,
16.0015,119,,,UNGRAM,1,55,undefined,5,11,0
,,,,,,,,,,
16.0015,34,,,CNPC,1,56,undefined,5,12,1
,,,,,,,,,,
16.0015,127,,,UNGRAM,1,57,undefined,5,12,0
,,,,,,,,,,
16.0015,112,,,FILL,1,58,undefined,5,12,1
,,,,,,,,,,
16.0015,35,,,SUBJ,1,59,undefined,5,12,1
,,,,,,,,,,
16.0015,36,,,WH,1,60,undefined,5,12,1
,,,,,,,,,,
16.0015,6,,,WH,1,61,undefined,5,13,1
,,,,,,,,,,
16.0015,117,,,UNGRAM,1,62,undefined,5,13,0
,,,,,,,,,,
16.0015,5,,,SUBJ,1,63,undefined,5,13,1
,,,,,,,,,,
16.0015,4,,,CNPC,1,64,undefined,5,13,1
,,,,,,,,,,
16.0015,102,,,FILL,1,65,undefined,5,13,1
,,,,,,,,,,
16.0015,26,,,SUBJ,1,66,undefined,5,14,1
,,,,,,,,,,
16.0015,25,,,CNPC,1,67,undefined,5,14,1
,,,,,,,,,,
16.0015,27,,,WH,1,68,undefined,5,14,1
,,,,,,,,,,
16.0015,109,,,FILL,1,69,undefined,5,14,1
,,,,,,,,,,
16.0015,124,,,UNGRAM,1,70,undefined,5,14,0
,,,,,,,,,,
16.0015,7,,,CNPC,1,71,undefined,5,15,1
,,,,,,,,,,
16.0015,103,,,FILL,1,72,undefined,5,15,1
,,,,,,,,,,
16.0015,9,,,WH,1,73,undefined,5,15,1
,,,,,,,,,,
16.0015,118,,,UNGRAM,1,74,undefined,5,15,0
,,,,,,,,,,
16.0015,8,,,SUBJ,1,75,undefined,5,15,1
,,,,,,,,,,
8.1602,practice_good,,0,practice_good,practice,0,undefined,6,practice,0.97
,,,,,,,,,,
8.1602,practice_bad,,0,practice_bad,practice,0,undefined,6,practice,0.21
,,,,,,,,,,
8.1602,3,,,WH,1,1,undefined,6,1,0.72
,,,,,,,,,,
8.1602,116,,,UNGRAM,1,2,undefined,6,1,0.27
,,,,,,,,,,
8.1602,101,,,FILL,1,3,undefined,6,1,0.79
,,,,,,,,,,
8.1602,2,,,SUBJ,1,4,undefined,6,1,0
,,,,,,,,,,
8.1602,1,,,CNPC,1,5,undefined,6,1,0.35
,,,,,,,,,,
8.1602,119,,,UNGRAM,1,6,undefined,6,2,0.68
,,,,,,,,,,
8.1602,104,,,FILL,1,7,undefined,6,2,0.73
,,,,,,,,,,
8.1602,10,,,CNPC,1,8,undefined,6,2,0.76
,,,,,,,,,,
8.1602,11,,,SUBJ,1,9,undefined,6,2,0.27
,,,,,,,,,,
8.1602,12,,,WH,1,10,undefined,6,2,0.23
,,,,,,,,,,
8.1602,22,,,CNPC,1,11,undefined,6,3,0.77
,,,,,,,,,,
8.1602,23,,,SUBJ,1,12,undefined,6,3,0.72
,,,,,,,,,,
8.1602,123,,,UNGRAM,1,13,undefined,6,3,0.83
,,,,,,,,,,
8.1602,24,,,WH,1,14,undefined,6,3,0.36
,,,,,,,,,,
8.1602,108,,,FILL,1,15,undefined,6,3,0.78
,,,,,,,,,,
8.1602,19,,,CNPC,1,16,undefined,6,4,0.74
,,,,,,,,,,
8.1602,20,,,SUBJ,1,17,undefined,6,4,0.76
,,,,,,,,,,
8.1602,122,,,UNGRAM,1,18,undefined,6,4,0.22
,,,,,,,,,,
8.1602,107,,,FILL,1,19,undefined,6,4,0.69
,,,,,,,,,,
8.1602,21,,,WH,1,20,undefined,6,4,0.22
,,,,,,,,,,
8.1602,40,,,CNPC,1,21,undefined,6,5,0.22
,,,,,,,,,,
8.1602,42,,,WH,1,22,undefined,6,5,0.5
,,,,,,,,,,
8.1602,114,,,FILL,1,23,undefined,6,5,0.68
,,,,,,,,,,
8.1602,129,,,UNGRAM,1,24,undefined,6,5,0.2
,,,,,,,,,,
8.1602,41,,,SUBJ,1,25,undefined,6,5,0.66
,,,,,,,,,,
8.1602,35,,,SUBJ,1,26,undefined,6,6,0.5
,,,,,,,,,,
8.1602,34,,,CNPC,1,27,undefined,6,6,0.32
,,,,,,,,,,
8.1602,112,,,FILL,1,28,undefined,6,6,0.6
,,,,,,,,,,
8.1602,36,,,WH,1,29,undefined,6,6,0.83
,,,,,,,,,,
8.1602,127,,,UNGRAM,1,30,undefined,6,6,0.81
,,,,,,,,,,
8.1602,9,,,WH,1,31,undefined,6,7,0.31
,,,,,,,,,,
8.1602,7,,,CNPC,1,32,undefined,6,7,0.63
,,,,,,,,,,
8.1602,8,,,SUBJ,1,33,undefined,6,7,0.49
,,,,,,,,,,
8.1602,118,,,UNGRAM,1,34,undefined,6,7,0.26
,,,,,,,,,,
8.1602,103,,,FILL,1,35,undefined,6,7,0.25
,,,,,,,,,,
8.1602,121,,,UNGRAM,1,36,undefined,6,8,0.23
,,,,,,,,,,
8.1602,106,,,FILL,1,37,undefined,6,8,0.66
,,,,,,,,,,
8.1602,18,,,WH,1,38,undefined,6,8,0.67
,,,,,,,,,,
8.1602,16,,,CNPC,1,39,undefined,6,8,0.24
,,,,,,,,,,
8.1602,17,,,SUBJ,1,40,undefined,6,8,0.66
,,,,,,,,,,
8.1602,43,,,CNPC,1,41,undefined,6,9,0.42
,,,,,,,,,,
8.1602,130,,,UNGRAM,1,42,undefined,6,9,0.23
,,,,,,,,,,
8.1602,44,,,SUBJ,1,43,undefined,6,9,0.85
,,,,,,,,,,
8.1602,45,,,WH,1,44,undefined,6,9,0.23
,,,,,,,,,,
8.1602,115,,,FILL,1,45,undefined,6,9,0.8
,,,,,,,,,,
8.1602,109,,,FILL,1,46,undefined,6,10,0.35
,,,,,,,,,,
8.1602,124,,,UNGRAM,1,47,undefined,6,10,0.2
,,,,,,,,,,
8.1602,25,,,CNPC,1,48,undefined,6,10,0.83
,,,,,,,,,,
8.1602,26,,,SUBJ,1,49,undefined,6,10,0.84
,,,,,,,,,,
8.1602,27,,,WH,1,50,undefined,6,10,0.31
,,,,,,,,,,
8.1602,31,,,CNPC,1,51,undefined,6,11,0.79
,,,,,,,,,,
8.1602,111,,,FILL,1,52,undefined,6,11,0.76
,,,,,,,,,,
8.1602,126,,,UNGRAM,1,53,undefined,6,11,0.39
,,,,,,,,,,
8.1602,33,,,WH,1,54,undefined,6,11,0.8
,,,,,,,,,,
8.1602,32,,,SUBJ,1,55,undefined,6,11,0.69
,,,,,,,,,,
8.1602,128,,,UNGRAM,1,56,undefined,6,12,0.78
,,,,,,,,,,
8.1602,113,,,FILL,1,57,undefined,6,12,0.56
,,,,,,,,,,
8.1602,39,,,WH,1,58,undefined,6,12,0.88
,,,,,,,,,,
8.1602,38,,,SUBJ,1,59,undefined,6,12,0.3
,,,,,,,,,,
8.1602,37,,,CNPC,1,60,undefined,6,12,0.26
,,,,,,,,,,
8.1602,120,,,UNGRAM,1,61,undefined,6,13,0.25
,,,,,,,,,,
8.1602,105,,,FILL,1,62,undefined,6,13,0.79
,,,,,,,,,,
8.1602,13,,,CNPC,1,63,undefined,6,13,0.23
,,,,,,,,,,
8.1602,14,,,SUBJ,1,64,undefined,6,13,0.56
,,,,,,,,,,
8.1602,15,,,WH,1,65,undefined,6,13,0.63
,,,,,,,,,,
8.1602,117,,,UNGRAM,1,66,undefined,6,14,0.34
,,,,,,,,,,
8.1602,4,,,CNPC,1,67,undefined,6,14,0.68
,,,,,,,,,,
8.1602,5,,,SUBJ,1,68,undefined,6,14,0.35
,,,,,,,,,,
8.1602,6,,,WH,1,69,undefined,6,14,0.8
,,,,,,,,,,
8.1602,102,,,FILL,1,70,undefined,6,14,0.85
,,,,,,,,,,
8.1602,29,,,SUBJ,1,71,undefined,6,15,0.79
,,,,,,,,,,
8.1602,28,,,CNPC,1,72,undefined,6,15,0.33
,,,,,,,,,,
8.1602,125,,,UNGRAM,1,73,undefined,6,15,0.67
,,,,,,,,,,
8.1602,110,,,FILL,1,74,undefined,6,15,0.93
,,,,,,,,,,
8.1602,30,,,WH,1,75,undefined,6,15,0.37
,,,,,,,,,,
2.449083333,practice_good,,0,practice_good,practice,0,undefined,7,practice,0.97
,,,,,,,,,,
2.449083333,practice_bad,,0,practice_bad,practice,0,undefined,7,practice,0.06
,,,,,,,,,,
2.449083333,34,,,CNPC,1,1,undefined,7,1,0.77
,,,,,,,,,,
2.449083333,112,,,FILL,1,2,undefined,7,1,0.95
,,,,,,,,,,
2.449083333,127,,,UNGRAM,1,3,undefined,7,1,0.44
,,,,,,,,,,
2.449083333,35,,,SUBJ,1,4,undefined,7,1,0.58
,,,,,,,,,,
2.449083333,36,,,WH,1,5,undefined,7,1,0.21
,,,,,,,,,,
2.449083333,24,,,WH,1,6,undefined,7,2,0.2
,,,,,,,,,,
2.449083333,23,,,SUBJ,1,7,undefined,7,2,0.64
,,,,,,,,,,
2.449083333,123,,,UNGRAM,1,8,undefined,7,2,0.45
,,,,,,,,,,
2.449083333,108,,,FILL,1,9,undefined,7,2,0.96
,,,,,,,,,,
2.449083333,22,,,CNPC,1,10,undefined,7,2,0.76
,,,,,,,,,,
2.449083333,29,,,SUBJ,1,11,undefined,7,3,0.5
,,,,,,,,,,
2.449083333,110,,,FILL,1,12,undefined,7,3,0.91
,,,,,,,,,,
2.449083333,30,,,WH,1,13,undefined,7,3,0.73
,,,,,,,,,,
2.449083333,125,,,UNGRAM,1,14,undefined,7,3,0.13
,,,,,,,,,,
2.449083333,28,,,CNPC,1,15,undefined,7,3,0.74
,,,,,,,,,,
2.449083333,113,,,FILL,1,16,undefined,7,4,0.94
,,,,,,,,,,
2.449083333,39,,,WH,1,17,undefined,7,4,0.87
,,,,,,,,,,
2.449083333,37,,,CNPC,1,18,undefined,7,4,0.8
,,,,,,,,,,
2.449083333,38,,,SUBJ,1,19,undefined,7,4,0.99
,,,,,,,,,,
2.449083333,128,,,UNGRAM,1,20,undefined,7,4,0.21
,,,,,,,,,,
2.449083333,121,,,UNGRAM,1,21,undefined,7,5,0.28
,,,,,,,,,,
2.449083333,16,,,CNPC,1,22,undefined,7,5,0.68
,,,,,,,,,,
2.449083333,18,,,WH,1,23,undefined,7,5,0.49
,,,,,,,,,,
2.449083333,106,,,FILL,1,24,undefined,7,5,0.82
,,,,,,,,,,
2.449083333,17,,,SUBJ,1,25,undefined,7,5,0.66
,,,,,,,,,,
2.449083333,8,,,SUBJ,1,26,undefined,7,6,0.81
,,,,,,,,,,
2.449083333,103,,,FILL,1,27,undefined,7,6,0.8
,,,,,,,,,,
2.449083333,7,,,CNPC,1,28,undefined,7,6,0.81
,,,,,,,,,,
2.449083333,118,,,UNGRAM,1,29,undefined,7,6,0.1
,,,,,,,,,,
2.449083333,9,,,WH,1,30,undefined,7,6,0.22
,,,,,,,,,,
2.449083333,116,,,UNGRAM,1,31,undefined,7,7,0.19
,,,,,,,,,,
2.449083333,101,,,FILL,1,32,undefined,7,7,0.84
,,,,,,,,,,
2.449083333,1,,,CNPC,1,33,undefined,7,7,0.72
,,,,,,,,,,
2.449083333,2,,,SUBJ,1,34,undefined,7,7,0.45
,,,,,,,,,,
2.449083333,3,,,WH,1,35,undefined,7,7,0.3
,,,,,,,,,,
2.449083333,42,,,WH,1,36,undefined,7,8,0.47
,,,,,,,,,,
2.449083333,40,,,CNPC,1,37,undefined,7,8,0.28
,,,,,,,,,,
2.449083333,41,,,SUBJ,1,38,undefined,7,8,0.27
,,,,,,,,,,
2.449083333,114,,,FILL,1,39,undefined,7,8,0.94
,,,,,,,,,,
2.449083333,129,,,UNGRAM,1,40,undefined,7,8,0.23
,,,,,,,,,,
2.449083333,122,,,UNGRAM,1,41,undefined,7,9,0.24
,,,,,,,,,,
2.449083333,19,,,CNPC,1,42,undefined,7,9,0.7
,,,,,,,,,,
2.449083333,21,,,WH,1,43,undefined,7,9,0.81
,,,,,,,,,,
2.449083333,20,,,SUBJ,1,44,undefined,7,9,0.7
,,,,,,,,,,
2.449083333,107,,,FILL,1,45,undefined,7,9,0.8
,,,,,,,,,,
2.449083333,111,,,FILL,1,46,undefined,7,10,0.65
,,,,,,,,,,
2.449083333,33,,,WH,1,47,undefined,7,10,0.42
,,,,,,,,,,
2.449083333,31,,,CNPC,1,48,undefined,7,10,0.5
,,,,,,,,,,
2.449083333,126,,,UNGRAM,1,49,undefined,7,10,0.17
,,,,,,,,,,
2.449083333,32,,,SUBJ,1,50,undefined,7,10,0.68
,,,,,,,,,,
2.449083333,124,,,UNGRAM,1,51,undefined,7,11,0.26
,,,,,,,,,,
2.449083333,109,,,FILL,1,52,undefined,7,11,0.69
,,,,,,,,,,
2.449083333,26,,,SUBJ,1,53,undefined,7,11,0.72
,,,,,,,,,,
2.449083333,25,,,CNPC,1,54,undefined,7,11,0.64
,,,,,,,,,,
2.449083333,27,,,WH,1,55,undefined,7,11,0.79
,,,,,,,,,,
2.449083333,130,,,UNGRAM,1,56,undefined,7,12,0.2
,,,,,,,,,,
2.449083333,43,,,CNPC,1,57,undefined,7,12,0.69
,,,,,,,,,,
2.449083333,44,,,SUBJ,1,58,undefined,7,12,0.47
,,,,,,,,,,
2.449083333,45,,,WH,1,59,undefined,7,12,0.18
,,,,,,,,,,
2.449083333,115,,,FILL,1,60,undefined,7,12,0.66
,,,,,,,,,,
2.449083333,14,,,SUBJ,1,61,undefined,7,13,0.79
,,,,,,,,,,
2.449083333,15,,,WH,1,62,undefined,7,13,0.46
,,,,,,,,,,
2.449083333,120,,,UNGRAM,1,63,undefined,7,13,0.28
,,,,,,,,,,
2.449083333,105,,,FILL,1,64,undefined,7,13,0.84
,,,,,,,,,,
2.449083333,13,,,CNPC,1,65,undefined,7,13,0.28
,,,,,,,,,,
2.449083333,119,,,UNGRAM,1,66,undefined,7,14,0.21
,,,,,,,,,,
2.449083333,11,,,SUBJ,1,67,undefined,7,14,0.2
,,,,,,,,,,
2.449083333,12,,,WH,1,68,undefined,7,14,0.24
,,,,,,,,,,
2.449083333,10,,,CNPC,1,69,undefined,7,14,0.24
,,,,,,,,,,
2.449083333,104,,,FILL,1,70,undefined,7,14,0.7
,,,,,,,,,,
2.449083333,4,,,CNPC,1,71,undefined,7,15,0.8
,,,,,,,,,,
2.449083333,117,,,UNGRAM,1,72,undefined,7,15,0.28
,,,,,,,,,,
2.449083333,5,,,SUBJ,1,73,undefined,7,15,0.51
,,,,,,,,,,
2.449083333,102,,,FILL,1,74,undefined,7,15,0.78
,,,,,,,,,,
2.449083333,6,,,WH,1,75,undefined,7,15,0.42
,,,,,,,,,,
15.45975,practice_good,,0,practice_good,practice,0,undefined,8,practice,0.98
,,,,,,,,,,
15.45975,practice_bad,,0,practice_bad,practice,0,undefined,8,practice,0.02
,,,,,,,,,,
15.45975,114,,,FILL,1,1,undefined,8,1,0.99
,,,,,,,,,,
15.45975,41,,,SUBJ,1,2,undefined,8,1,0.53
,,,,,,,,,,
15.45975,129,,,UNGRAM,1,3,undefined,8,1,0.06
,,,,,,,,,,
15.45975,40,,,CNPC,1,4,undefined,8,1,0.92
,,,,,,,,,,
15.45975,42,,,WH,1,5,undefined,8,1,0.91
,,,,,,,,,,
15.45975,105,,,FILL,1,6,undefined,8,2,0.94
,,,,,,,,,,
15.45975,15,,,WH,1,7,undefined,8,2,0.93
,,,,,,,,,,
15.45975,13,,,CNPC,1,8,undefined,8,2,0.9
,,,,,,,,,,
15.45975,14,,,SUBJ,1,9,undefined,8,2,0.66
,,,,,,,,,,
15.45975,120,,,UNGRAM,1,10,undefined,8,2,0
,,,,,,,,,,
15.45975,11,,,SUBJ,1,11,undefined,8,3,0.14
,,,,,,,,,,
15.45975,104,,,FILL,1,12,undefined,8,3,0.95
,,,,,,,,,,
15.45975,12,,,WH,1,13,undefined,8,3,0.85
,,,,,,,,,,
15.45975,119,,,UNGRAM,1,14,undefined,8,3,0
,,,,,,,,,,
15.45975,10,,,CNPC,1,15,undefined,8,3,0.9
,,,,,,,,,,
15.45975,4,,,CNPC,1,16,undefined,8,4,0.29
,,,,,,,,,,
15.45975,5,,,SUBJ,1,17,undefined,8,4,0.82
,,,,,,,,,,
15.45975,6,,,WH,1,18,undefined,8,4,0.86
,,,,,,,,,,
15.45975,102,,,FILL,1,19,undefined,8,4,1
,,,,,,,,,,
15.45975,117,,,UNGRAM,1,20,undefined,8,4,0
,,,,,,,,,,
15.45975,30,,,WH,1,21,undefined,8,5,0.93
,,,,,,,,,,
15.45975,28,,,CNPC,1,22,undefined,8,5,0.94
,,,,,,,,,,
15.45975,125,,,UNGRAM,1,23,undefined,8,5,0
,,,,,,,,,,
15.45975,29,,,SUBJ,1,24,undefined,8,5,0.75
,,,,,,,,,,
15.45975,110,,,FILL,1,25,undefined,8,5,1
,,,,,,,,,,
15.45975,32,,,SUBJ,1,26,undefined,8,6,0.61
,,,,,,,,,,
15.45975,111,,,FILL,1,27,undefined,8,6,1
,,,,,,,,,,
15.45975,31,,,CNPC,1,28,undefined,8,6,0.25
,,,,,,,,,,
15.45975,126,,,UNGRAM,1,29,undefined,8,6,0
,,,,,,,,,,
15.45975,33,,,WH,1,30,undefined,8,6,0.88
,,,,,,,,,,
15.45975,39,,,WH,1,31,undefined,8,7,0.9
,,,,,,,,,,
15.45975,128,,,UNGRAM,1,32,undefined,8,7,0
,,,,,,,,,,
15.45975,37,,,CNPC,1,33,undefined,8,7,0.5
,,,,,,,,,,
15.45975,113,,,FILL,1,34,undefined,8,7,0.96
,,,,,,,,,,
15.45975,38,,,SUBJ,1,35,undefined,8,7,0.51
,,,,,,,,,,
15.45975,35,,,SUBJ,1,36,undefined,8,8,0.42
,,,,,,,,,,
15.45975,36,,,WH,1,37,undefined,8,8,0.86
,,,,,,,,,,
15.45975,34,,,CNPC,1,38,undefined,8,8,0.86
,,,,,,,,,,
15.45975,127,,,UNGRAM,1,39,undefined,8,8,0
,,,,,,,,,,
15.45975,112,,,FILL,1,40,undefined,8,8,1
,,,,,,,,,,
15.45975,20,,,SUBJ,1,41,undefined,8,9,0.69
,,,,,,,,,,
15.45975,107,,,FILL,1,42,undefined,8,9,1
,,,,,,,,,,
15.45975,122,,,UNGRAM,1,43,undefined,8,9,0
,,,,,,,,,,
15.45975,21,,,WH,1,44,undefined,8,9,0.92
,,,,,,,,,,
15.45975,19,,,CNPC,1,45,undefined,8,9,0.94
,,,,,,,,,,
15.45975,43,,,CNPC,1,46,undefined,8,10,0.92
,,,,,,,,,,
15.45975,45,,,WH,1,47,undefined,8,10,1
,,,,,,,,,,
15.45975,44,,,SUBJ,1,48,undefined,8,10,0.8
,,,,,,,,,,
15.45975,130,,,UNGRAM,1,49,undefined,8,10,0
,,,,,,,,,,
15.45975,115,,,FILL,1,50,undefined,8,10,0.94
,,,,,,,,,,
15.45975,108,,,FILL,1,51,undefined,8,11,0.98
,,,,,,,,,,
15.45975,123,,,UNGRAM,1,52,undefined,8,11,0
,,,,,,,,,,
15.45975,24,,,WH,1,53,undefined,8,11,0.98
,,,,,,,,,,
15.45975,23,,,SUBJ,1,54,undefined,8,11,0.82
,,,,,,,,,,
15.45975,22,,,CNPC,1,55,undefined,8,11,0.94
,,,,,,,,,,
15.45975,7,,,CNPC,1,56,undefined,8,12,0.76
,,,,,,,,,,
15.45975,8,,,SUBJ,1,57,undefined,8,12,0.69
,,,,,,,,,,
15.45975,9,,,WH,1,58,undefined,8,12,0.93
,,,,,,,,,,
15.45975,103,,,FILL,1,59,undefined,8,12,1
,,,,,,,,,,
